,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
1318,R11GVNJD2MS4FF,1,mr johnny warren,product suck ass receive work try tryed exchange whirlpool stand behind product,-0.7506,0.39,0.61,0.0
1319,R2RCH8XDFOH0VN,5,affordable quality,second sharp range microwave own first one lasted year give excellent service thrill find model still produce snatch easily instal install hardware require mount hardware already instal wall stave that..the price less comparable range microwave excellent product get job done!!...i highly recommend,0.9401,0.0,0.702,0.298
1320,REKJYIXNFCUML,1,last samsung product ever,story others poor product poor service dread se code month debate smash youtube get new microwave buy rubbish,-0.8481,0.38,0.62,0.0
1321,R2GMLIROXE3WZU,4,ge profile star look,purchased local store order instal install charcoal filter grrrr reason disappointed i'd read bugger install wrong size appal tell never install filter even purchase store buy mine amazon cheap chain tell take front panel direction follow carefully simple design tilt stand straight inside vent open one would think tell say laugh installation guy get screwdriver tilt filter pat back need anyway oh yeah...to lift drill screw thing heavy performance come later!<br br one last thing reading lead believe vent power door open part often break otr microwave power vent door recirculates reason purchase warranty oh well know,0.4199,0.07,0.815,0.115
1322,R12VHG0778DMSO,1,sure save box,love small size appearance unfortunately work first day away box week heat anything matter long set timer power set use without box can't return complete waste money buy microwave feel like gamble least save box,0.6254,0.114,0.657,0.229
1323,RGJX3P014D186,5,sharp microwave turntable,strange reason microwave turntable plate crack half part number go brand size find perfect replacement amazon vendor order ship quickly microwave usable happy would recommend vendor product,0.8779,0.05,0.588,0.361
1324,R2CBWI7SLDHOO6,1,experience everyone else awful,"wish check amazon buying today one review high star agree crap shortly one-year warranty anyway,with warranty simpler buy replacement rather go hassle expense repair bad countertop model install something want drag leave gap hole kitchen avoid frigidaire appliance",-0.4939,0.235,0.597,0.169
1325,R27AQQ8O2JCTBB,5,perfect,turntable sharp microwave stop turn go line find substitute year ago turntable work independently microwave simple device work wind much like old fashion alarm clock.<br br google turntable come upon little motor think know nothing electronics realize take microwave apart make fix might destroy work anyway decide gamble order part.<br br carefully open microwave disconnect power locate motor turn turntable simple fairly intuitive remove replace small amount money fix microwave i've microwave seven plus year expect get another seven possibly more.<br br overall one best buy amazon,0.2023,0.083,0.816,0.101
1326,R1KAMZT6RMV4CY,1,different photo ad,return item seem complicate return policy give clear answer step actually ad different actual product,0.3818,0.0,0.843,0.157
1327,R1X02ST4COC86D,1,died month,like review confirm microwave die quickly week handle break wifes hand month loose connection internally need repaired month unit completely dead fuse check fine thermal fuse thermocouple power check fine volt either control board keypad dead magnatron hv capacitor diode shot either way repair unit replace commercial microwave build shelf sit top range mount exhaust fan duct outside.<br br microwave completely turn samsung brand appliance bad cheap construction ruin new microwave build cheap component unless buy commercial/industrial unit.<br br look panasonic pro series vollrath turbo air amana quality decent price wish make commercial range style yet find one,-0.915,0.199,0.672,0.129
1328,RUFCTBKSIA9YD,5,samsung microwave,attractive functional microwave easy install replacement ge microwave longer work,0.7003,0.0,0.58,0.42
1329,R20RQ36UI9SOR9,1,reliable stay away,microwave pre instal kb home purchase house come extended warranty month microwave die month use know whirlpool manage tune microwave work warranty period.<br br anyway end expensive exhaust br br take reviewer buy product,-0.7269,0.16,0.84,0.0
1330,RPNVFBHCOTMDZ,1,samsung cu ft range microwave watts cfm stainless steel,purchase microwave lowes august microwave stop heat four day ago...fifteen month installation failure contact samsung repair service direct authorized service provider area qouted charge come house...parts labor would additional what's interest microwave last long enough experience se code problem virtually everyone else mention pay unit repair se code problem pop-up go get different oven hmmmm...i think i'll get new oven...and samsung,-0.8074,0.175,0.782,0.043
1331,R8BCLWHC4IZ0E,5,big well built,need new stainless steel microwave work well nice big stainless front black everywhere else work well far,0.7184,0.0,0.667,0.333
1332,R8ZI7DSDATI00,5,ge profile microwave,excellent product variable intensity setting enough feature easy use nice look consumer report rate one best stainless steal body make easy clean fit kitchen decor,0.9552,0.076,0.406,0.518
1333,R68EZDL5YE4WU,4,great value excellent performance bit difficult install,range microwave die suddenly new home original purchase particular appliance year old.<br br begin look product replacement find whirlpool model online nice rating go local big box store purchase exact whirlpool model read find model assume new version.<br br microwave nice finish door front feel fairly sturdy.<br br operation simple tend hate overly complex control want power simple control microwave meet need regard microwave lot power.<br br bad install second microwave install first retrofit range fan.<br br first install notice hardware current broken microwave unit mount rear wall bracket hold bottom part microwave top microwave hold couple suspension bolt fix cabinet usual location bolt two front corner microwave.<br br rear bracket usually size/shape rear microwave make fairly easy place bracket rear wall push bracket touch cabinet measurement really necessary microwave small bar hanger need accurate measuring tape figure bottom microwave sit wall.<br br tend trust regard tap bracket bottom microwave hold microwave wall helper draw mark line pencil.<br br second negative usually suspension bolt front corner microwave mount position current defective microwave boltsin corner could take microwave house suspect hole position.<br br microwave one bolt inch edge slightly offset second bolt inch offset quite bit hole line current microwave mounting hole mount microwave drill new hole cabinet.<br br take consideration buy unit floor model return suspect return reason.<br br otherwise i've happy purchase far,-0.5994,0.099,0.81,0.091
1334,R15JI1MSZ3YJ3U,4,meet expectation,use microwave built-in specific width open shelve want cu ft feature width use couple week however meet expectation body unit black look stainless countertop use would one,0.0772,0.0,0.952,0.048
1335,RXB09OW6ZUMHL,1,door latch break month,microwave month door latch spring break can't close door nothing work,0.0,0.0,1.0,0.0
1336,RBYJW1UTX38K6,1,microwave suck,microwave suck seller purchase microwave april remodel kitchen upgrade good quality stainless steel range microwave well say purchase april install begin august delivery fast reccieved two back corner dent decide install anyways back anyways nobody would ever see october go warm dinner press start boom go turn like never turn back really dissapointed becasue thought purchase good quality product contact seller say call samsung would cover since still warranty well warranty thing turn refurbish unit seller say purchase new lowes he's liar becasue lowes sell refurbish unit i'm couple hundred purchase new one people please listen review buy microwave whether place save time money dissapointment also buy seller sooo unproffesional helpfull give one star give else would give,0.8934,0.046,0.805,0.148
1337,RL51NMYVV5X2D,5,favorite microwave,third model microwave buy since lot cook microwave enjoy feature one particularly function overjoy find exact model save replacement also pleasantly surprise arrive three day order,0.891,0.0,0.655,0.345
1338,RJIWMS41AMX58,1,awful,consumer report recommend one buy one base fail within month waste money repair certainly buy samsung brand,-0.34,0.26,0.537,0.202
1339,R2AMIRBZTQE2SC,2,like use make,purchase product last spacesaver finally bite dust almost year quality product previously produce door stick popcorn button always spin turntable indicated manual,0.0,0.0,1.0,0.0
1340,R1G9AQRSLDNOOP,1,samsung stand behind product buy,evidently common problem samsung microwave keypad short less two year use result microwave stave light exhaust fan become inoperable cost repair labor would item originally cost several call samsung's executive customer relation department curtly inform samsung unwilling take action remedy situation option point replace microwave samsung product way run exhaust fan newly-remodeled kitchen even bad due new environmental law pay dispose worthless piece junk.<br br samsung stand behind product sell samsung atrocious customer service across board product get poor review yet unwilling take action correct problem maintain good customer relation appear operate assumption every dissatisfied customer thousand willing buy shoddy crap attitude unacceptable especially tough economic times.<br br never buy samsung product ever save aggravation buy,-0.9516,0.217,0.707,0.076
1341,R9QF077E38CKD,3,good surprise,microwave fit perfectly ge cafe gas range buy quite heavy apparently due built-in convection oven disappointing plastic handle look like stainless steel expect appliance also plan vent kitchen make sure cabinet microwave inch deep microwave vent top front microwave blow straight microwave vent fold open really cool idea ge cafe fall short hence three star update use,0.9117,0.046,0.7,0.254
1342,R2U8N81M80OPIB,5,watt beautiful,whirlpool cubic foot countertop microwave oven best microwave ever sell house built-in micro move condo year ago buy small haier thing good haier small blow go small totally counted review micro thank everybody right get white one counter white cute nestle small space best part really work well fear make popcorn haier never mean never well always burn matter try whirlpool make perfect popcorn minute snack every night bag fit perfectly room spare fit dinner plate easily heat evenly second button start stop clock also double timer never use auto button would buy minute,0.9839,0.046,0.644,0.31
1343,R283HO77DKT9F1,5,fit well small space,fit well countertop small space work well warm re-heating work well microwave much big,0.8271,0.0,0.457,0.543
1344,R34AXPEDF7UR6P,5,read install,"everything great warning double check template use upper cabinet actually check unit case replace old maytag two exist hole cabinet add two template fine line superimpose template unit sure enough hole line make mistake template real big deal six holes.<br br double check hole unit great previous unit vent house one instal vent outside back really powerful motor microwave give three options,vent back,vent top recirculate reccomend recirculating vent unit unit always vent major issue vent unit structural issue like wire reroute etc knew would smile price unit work good much money vent great",0.9732,0.042,0.704,0.254
1345,R3U4M2Y7XCN888,4,oven,satified microwave although surprised saw two small dent door course anyway hamper working would recommend product efficiency,0.7096,0.0,0.67,0.33
1346,R32CHJUYLUZZKV,3,worry long hold,need small microwave small kitchen one fit bill small appliance oh right live u.s big supposedly better).<br br anyway microwave perform fine far powerful enough reheat leftover timely manner heat evenly experience microwave soup problem stir frozen burrito end bubble middle still frozen annoying.<br br however big complaint microwave one month thin layer plastic control button already scratch peel place make concern overall quality thing,0.296,0.068,0.833,0.099
1347,R2YWU47I6SMF15,1,lifetime le year,buy ge's model become bread box/clock four day ago schedule one authorize repair men take minute determine problem microwave generator thingy quit display oven light turntable good new micro heat anything cost part good news house call offset get coupon redeemable buy another ge profile over-the-range cheap little brand counter top microwave quit work i'm certain do.<br br one last thing halogen surface light quit six week original purchase stand head use special backhand screw driver replace bulbs convenient feature maybe pay authorize repair tech replace bulb,0.8375,0.056,0.796,0.147
1348,RSLACSS98V7UK,5,perfect small space,old microwave date back finally bit dust worry find another compact microwave replace one fit bill small big enough need household find height limit width microwave one offer height regular one powerful full-sized microwave extra minute wait worth small footprint attractive although button terribly intuitive round back work well needs nestle corner even well previous unit month use i'm quite pleased purchase,0.8399,0.084,0.688,0.227
1349,R325UFS9X6TMGC,5,good result,use microwave four year without issue nice deep oven really powerful fan good result every time use,0.7582,0.096,0.538,0.366
1350,R1CEPCU6RUY59T,5,small mightly,purchase replace much large microwave take lot counter space since use microwave reheat food pop popcorn microwave perfect hold use several week inside wall microwave rectangle piece cardboard screw side metal plastic screw remove screw cardboard instruction tell remove remove rectangle hole inside wall next turntable plate old microwave open space concern heat soup could run bowl spill inside open space still make sense cardboard meant leave since can't wipe clean inside microwave oh well mini micro work great heat everything need correct temp use approximate time use old microwave yes i'd purchase i'll also purchase rubber mat place slide around open closing door,0.8378,0.066,0.824,0.109
1351,R21MU2OQEORI07,1,broke less year,keypad error se repair i'm get new microwave can't seem find good review someone year,-0.6256,0.282,0.718,0.0
1352,R113EINO6TIQ3,5,great microwave,microwave four year problem one could<br see operate center island without get foor.<br cooking seem cook good old one turntable,0.0516,0.114,0.763,0.123
1353,RIL62U94Q2PZ0,1,great worked...but problem everyone else,month work beautifully also get se error call authorize dealer cost service call price labor price new keypad cost fix way purchase new microwave definitely samsung time issue recall like cars...they know registered product give replacement keyboard free charge need lemon law appliance urge stay away one.<br br update***<br speak authorized service provider suggest contact samsung directly speak customer service transfer executive customer relation first offer free replacement part tell would pay service call labor charge tell acceptable would still cost put hold come back tell could give courtesy one time warranty extension make clear would ever repeat least repair do cost hopefully new part last long original suggest try give call one many problem,0.9643,0.05,0.746,0.204
1354,R2HDF0S73BNQF4,3,look nice heat fine can't cook timer time,decent microwave good bad others i've last year term cooking.<br br look nice kitchen match appliance might worth considering.<br br however please know first time i've ever microwave wont let set timer cook let cook food timer run,0.6597,0.075,0.711,0.213
1355,R1SQE7FSD1CENT,1,waste money--it last,product initially work well within month find microwave would come totally quite work year read many complaint like one recall manufacturer never buy brand,0.34,0.079,0.755,0.165
1356,R2HX9DCCUWUM1C,5,great buy,happy purchase money great product.<br br little concerned mention clunky door find problem,0.7269,0.132,0.488,0.38
1357,R3H72XMEJW59P8,1,recall need unsafe model peel coat problem since,recall need problem exist year model microwave g.e safe white coating peel away metal expose unit spark cause kitchen fire white coat bubble peel inner top surface microwave manufacture march instal june year ago current unit replacement exact built-in unit also year old experiencing problem purchase one unit sure purchase extend warranty read comment ge community forum see problem exist year product model number problem ge do nothing correct read detail link although useful unit otherwise lots great feature coat start bubble peel cannot safely use total hazard additionally unless unit installed range user probably operate unit without know unsafe condition cannot see coat peel away top inner surface ge recall product,0.312,0.13,0.716,0.154
1358,R2HIFM8W0IPSZ,3,samsung cu.ft otr microwave,microwave year one month warranty get se error code research find complaint samsung web site lot complain get authorize free service call,-0.4767,0.258,0.627,0.115
1359,R3TZ3J1Z3SR6FC,2,samsung microwave,buy microwave month ago sears look good worked fine se error message come week ago keypad stop work tried plug unplugging tried fix find online avail planning replace quality product much buying good look product reviewer say work well want appliance last year half,0.6249,0.093,0.699,0.208
1360,R3ALZ0B0M9AOK5,5,work great look cool,super small kitchen microwave fit perfectly inside work great look pretty cool hesitant fit large dinner plate work need maybe downside basically set second interval normally type microwave cook anyway fine,0.9661,0.081,0.424,0.495
1361,R16B9696VPW8FU,5,thanks sharp thanks amazon,buy microwave kitchen remodel partly also unit motorhome.<br combination outside hood vent range light convection oven microwave make bargain well.<br ship perfect packed box first manufacture's styro line box box bubble wrap boxed separate large box.<br stainless steel match appliance look great!<br thanks sharp thanks amazon,0.906,0.0,0.755,0.245
1362,R36E1CQN5LKPP3,1,peel paint,oven make year interior paint start peel customer service helpful oven cost least twice comparable oven cost buy fit space available never,0.6486,0.0,0.791,0.209
1363,R24MYKY0TSYHR9,1,stay away samsung,spent several thousand dollar samsung appliance part kitchen remodel may notice open door microwave appear short bright light flash go still heat thought might fire hazard contact samsung set service repair company poor rating angie's list guy come dismantle say key part need replace noted switch service order date may say would take day come back week later without part say need tighten wire worked week start heat intermittently call service company guy come jiggled door say problem switch need replace worked week keep jiggle door finally stop heat altogether know problem switch expect guy arrive need part come part say want confirm switch part already order hear anything week call back tell sharp part backordered tell samsung look order say would look call back hear anything call back say thing sharp back-ordered correction samsung)and say would call back hear back call samsung escalation department review situation put exchange process go long say would get call someone would review option ask option would know--why instead get call samsung week later say servicecompany miraculously receive part want schedule service call tell put exchange insisted deal disreputable service company refuse since transaction say would call back today call morning say would call samsung get phone samsung refuse replace microwave seem game string customer along vague misleading promise service company area rating angie's list.<br similar situation occur month old stove back december break xmas eve month fight samsung best buy finally felt sorry give new stove.<br spending thousand dollar samsung appliance expect samsung.<br would stay away samsung purchase appliance get independent warranty customer service problem area,-0.9217,0.099,0.86,0.042
1364,RXYC0IR1CCUV6,1,fire hazard,please please buy microwave month stop heat intermittently start trip breaker occasionally samsung repair personnel twice can't fix say must faulty breaker well kenmore microwave exact spot year never trip breaker explanation heat fix i'm worried electrical system faulty therefore fire hazard samsung refuse replace problem occur sporadically repairman actually see malfunction believe buy samsung product!!<br total lack concern customer shock husband spend hour half phone lackey customer service name landry spend entire time tell help unless agree third service call see could catch work refused transfer anyone else offer alternative matter many different thing suggest never buy samsung product anyone read review sanity.....run,-0.8745,0.192,0.704,0.104
1365,R2IEPLL5EWYTUE,3,average microwave,compact microwave fit well tight space power quite low heat thing slowly sometimes painfully slow small kitchen work ok prepared put slow heating easy use control,0.5868,0.159,0.522,0.319
1366,R23BXXZ8AUWJFZ,5,perfect nyc apartment,everyone visit apartment always comment cool microwave look powerful machine perfect typical manhattan kitchen look stylish functional space save microwave buy one,0.9001,0.0,0.6,0.4
1367,R3NC0MI55ILDUG,2,ge profile randomly shuts,ge profile spacemaker unit intermittently power cook seem power supply issue unplug second plug back reset clock work power randomly sure contact amazon seller await instruction return get new unit old yr old full size ge profile spacemaker never issue continue use get replacement unit,0.5267,0.0,0.886,0.114
1368,R5XALZITEJ93Q,1,another unhappg coustomer error,purchase samsung range microwave month ago start get would clear overnight get none keyboard would work guess we'll buy new microwave definitely samsung,0.6486,0.0,0.798,0.202
1369,R3P9F9Y1TYHBX2,5,happy far,use product one month please far well-designed solves problem bending time access microwave easy install look good reviewer report quality problem though i've none far update review fails,0.25,0.208,0.533,0.259
1370,R3GZNUI4TG3JA6,5,great little microwave,order microwave replace microwave stop work want something small since realize use much anymore except frozen vegetable reheat coffee need small microwave would fit small area corner model microwave could find anywhere online cute look like old-school television set control simple number pad use minus sign adjust cook time microwave also build timer also nice watt seem cook rate old watt microwave.<br although price high comprable-sized microwave size shape make worth extra money,0.8779,0.027,0.788,0.185
1371,R1UVK1R7SOTDOL,2,first last,first lg microwave last glass plate heat resistant break easily cook food customer service even less helpful buyer beware,0.6003,0.0,0.776,0.224
1372,R1K7Z7LUEYYUR0,1,total junk like,ge profile microwave build like cousin beware bad quality control internal component possible two year own profile service call every electronic part magnetron replace several component replace twice accept understand electronic component fail many replace twice speak well either quality internal component quality internal engineering quality control reason give one star zero star rating possible.<br br addendum:<br motor/power supply burn plus another service call vent door opening long service call extended warranty ge product absolute piece junk last ge product ever btw service personnel excellent know job strictly lack build quality quality control ge product cause many failure deserve star rating,-0.4019,0.108,0.798,0.094
1373,RAVP18KG2JCL8,1,poor quality service,reeplacement purchase previous unit issue locally purchase door accidentally damage could easily repair need exact replacement previously purchase trim kit although product review concern within week electronic key board routinely malfunction often require multiple attempt start contact seller defer back ge kind service expect previously experience amazon vendor recommendation avoid vendor product)if possible,-0.3612,0.157,0.724,0.118
1374,R2GQ6O8D8LNRYT,5,right,love little microwave oven reheat food cook frozen dinner want something counter space hog easy open easy clean lot fancy option never use previous reviewer note beep loud add time second added second increment there's lot push button guess there's still room improvement exactly want particularly like solid face without button stick easy wipe clean worry liquid get circuitry,0.9708,0.037,0.599,0.364
1375,RBX4XMBSY964S,5,smallspace,love microwave perfect size small space look nice cook well watt first one receive would latch whirlpool take care send new one picking old one even though purchase directly,0.9432,0.0,0.6,0.4
1376,R2RDYQE26D7F0I,1,buy microwave,hurry purchase microwave mine die spend time research normally make spot decision store turn huge waste time buy microwave bring home instal find lemon electronics work however plug fan would kick tray rotate heat sensor bad result unit function.<br br know reading mediocre review store stay away desire get do outweighed common sense.<br br microwave box return today i'll likely drill new hole plan exchange model,-0.5994,0.132,0.774,0.094
1377,RW8G3PXZVE63J,1,lemon product,bought less three year ago seldom use heat food use light fan timer keep beep technician say cost repair,0.3182,0.0,0.887,0.113
1378,R22UOR74LPMBY,5,amaze appliance ever,get three year ago redo appliance workhorse kitchen cook everything microwave smart know cook defrost reheat everything durable dependable large versatile replace plate i'm klutz handle know strength want best microwave ever get,0.886,0.0,0.718,0.282
1379,R19NVDYA4RJTR5,1,big problem,own microwave year great performer albeit bit longer cook time low wattage however month ago interior paint begin chip one third inside paint miss read numerous complaint regard problem site isolate incidence consumer info available state chip paint unsafe know prefer food paint chip i'm sure soon start spark expose metal replace yet can't find replacement fit space requirement,-0.4234,0.198,0.686,0.116
1380,R2JIKN2Q84OGFG,1,never buy whirlpool,bought microwave summer heat even first installed whirlpool send repairman fix three month work make several order different part six month later stop heat ask replacement whirlpool send repairman replace product even though unable use less half time own product lemon support manufacturer read many review indicate thing never buy whirlpool brand make company desire buy american cost buying inferior product company lousy customer service,-0.4588,0.114,0.813,0.073
1381,R1W5JYMZ6TIIJM,5,brand name front,brand name front appliance nice pair appliance may different brand case whirlpool...just note whirpool amana one same.<br instal professional know difficult install direct wire appliance need outlet cupboard order plug in.<br far complaint much time use week since installation,-0.2263,0.108,0.828,0.064
1382,R76STN0LUDKMH,5,sharp convection microwave,wife want item conduct great deal internet research use use year old microwave think would impress new model wrong one best appliance i've ever purchase,0.8555,0.087,0.562,0.351
1383,RSU114FJCMLYT,1,dangerous failure mode support manufacturer,buy frigidiare microwave hop get solid range microwave use two year old begin smoke sputter begin burn kill power shut contact frigidaire tell warranty tell report safety hazard aware tell impossible microwave do support rejection safety hazard report offer repair replacement.<br br think regret buying product complete waste money,-0.7096,0.213,0.634,0.153
1384,R3RRRSYRHZXPRY,5,rg,absolutely love take little counter space large inside great height would highly recommend purchesed cleaner counter look exactly many compliment guest everyone want know order one,0.9497,0.0,0.53,0.47
1385,R1IXI53QMLLDTN,3,oven good installation problematic,old ge microwave range die year look replacement decide go another similar ge order swap easily figure would use similar hardware first mistake.<br br there's steel plate use mount oven wall plus three big screw go cabinet top plate different require removal old installation new anchor point different place require new hole they're place marginally old anchor point mean integrity wood need drill compromise old screw hole require install whole new shelf upper cabinet well try best fill old stud hole wood filler hoping would strong enough re-drilled.<br br here's kicker installation hardware come butterfly screw well two thick wood screw mount wall stud unfortunately two wood screw make cheap weak metal pre-drilled guide hole per instruction come screw screw head twist right extra careful second one first one broke screw already way leave way remove block ability try spot spot require proper installation oven light installation require heavy duty hardware ship microwave crappy screws?<br br lessons:<br br buy mount hardware.<br come buy replacement appliance there's value nepotism,0.1779,0.154,0.708,0.138
1386,RDJRY4TTASP4M,1,dont buy danby bad customer service microwave,receive danby microwave christmas less month later stop work call danby tell heard anything back attempt numerous time success get refund loss family br never buy another danby product recommend one,0.4522,0.113,0.721,0.166
1387,R726QI0KT1Z43,1,dont buy danby bad customer service microwave,receive danby microwave christmas less month later stop work call danby tell heard anything back attempt numerous time success get refund loss family br never buy another danby product recommend one,0.4522,0.113,0.721,0.166
1388,RVMBNTPQKWE9K,1,dont buy danby bad customer service microwave,receive danby microwave christmas less month later stop work call danby tell heard anything back attempt numerous time success get refund loss family br never buy another danby product recommend one,0.4522,0.113,0.721,0.166
1389,R2GMK5M08AIKJQ,1,dont buy danby bad customer service microwave,receive danby microwave christmas less month later stop work call danby tell heard anything back attempt numerous time success get refund loss family br never buy another danby product recommend one,0.4522,0.113,0.721,0.166
1390,R1LLSY2ZA88II6,5,exactly want,instal new double oven replace single microwave combo leave need countertop microwave small take counterspace need blue display light match appliance light display thing like annoy black silver...all appliance stainless granite black perfect fit corner easy use look like odd little tv...which like since like quirky look thing job boght several microwave past week pure stainless...blck...larger...even nostalgia retro one...all go back...this one perfect major cooking microwave take second longer well really matter big rush anyway,0.9577,0.068,0.655,0.278
1391,R2A6O9GO0YYIKM,4,size matter,arrive incredibly fast feature advertise however aware height list primary consideration replace microwave tight space sure enough front however unit slop back,0.3182,0.0,0.901,0.099
1392,R2NPORX6YHZFT7,5,james bond like,kid love use wife work bar perfect space saver hard break love,0.9136,0.065,0.372,0.563
1393,R14BYS1NUFRGLR,4,own year daily use,purchase jan stop work i'm guess magnetron blew past year warranty part research several microwave oven replace model hope use manufacturing process one problem early fix quickly full support customer service warranty.)<br br pros:<br use microwave daily usually several time day year contrast one reviewer ceramic turntable clean day get yes take clean whenever get spill either dishwasher hand couple spot inside unit.<br like clean appearance unit without handle outside.<br br cons:<br roomy interior list clearly specs.<br exhaust fan seem much anything live nyc apt set external exhaust installation recirculating one i'm glad large window right next range.<br br n/a:<br use special setting often can't remark,0.9702,0.07,0.681,0.248
1394,R1B8IQ3L0OTYC3,1,se problem,microwave le year get se error code someone look can't press button obviously manufacturer issue many complaint spend another new microwave samsung,-0.5994,0.197,0.803,0.0
1395,R2PHE7AQT59CMO,5,great affordable microwave,find microwave noisy others i've own also find easy use even without read instruction far heat food evenly pretty powerful great basic affordable microwave,0.9062,0.05,0.564,0.386
1396,R3ON4VTUNLWGMH,5,fantastic replacement work,replace exist otr microwave burn magnetron several month since install still happy.<br br carousel works.<br convenient second single button push minute interval warm small dish teas second quickstart.<br nuke food really quickly.<br easy install even old house use printed template drill guideholes place retention frame take two hour able pop place myself.<br vent good job sucking.<br br get fast great condition need cheap replacement,0.9077,0.0,0.815,0.185
1397,RUYH7XJCMLJ0W,5,microwave,great small microwave fit small area replaces exist work much good recommend,0.9001,0.0,0.4,0.6
1398,RIPOD1BBKOD2V,5,absolutely love,two day happy purchase small foot print excellent build quality yet hold full size plate also quietest microwave ever own barely hear lcd super bright control easy use love entire front sure flat make really easy clean would buy,0.9821,0.0,0.507,0.493
1399,R3SNQEQE5UA5SH,1,samsung smh,"brought samsung back nov exact microwave smh exaact feature list june technician come home repair unit unit warranty time may samsung microwave display se screen call samsung office refer service tech also state unit warranty regardless last repair date call service tech office somewhere norcross,ga.to find would cost visit home office employee(not tech state tech visit area would look replace unit part would cost total cost employee tech quote cause problem part cause problem without even look unit sound like repair company already lot information without every touch look samsung microwave unit appear go problem unit even though thing change model number samsung problem first year consider lucky two problem month unit time recall product stay away microwave unless mind inconvenience spending money",-0.8934,0.133,0.819,0.048
1400,R2VIW68E4UY1P4,1,good first year break poor quality,work great first year completely broken charge look microwave ge repairman indicated repair would cost wow ripoff expect profile last little longer want replace year go ahead buy otherwise look brand ge,0.6735,0.084,0.695,0.221
1401,R2HKXN33E8UNK6,1,give zero star,microwave instal builder new home year half ago i'm sure since find service technician area numerous time replace microwave die month regular use run heat anything call whirlpool troubleshoot put automate call set service appointment point tell service call would cost call back get customer service rep tell would someone come home course include part replacement buy brand new microwave work well company twice would fix microwave broke little year use year microwave use never microwave break pretty ridiculous break little year especially neighbor break two month prior would never buy whirlpool appliance,-0.7669,0.114,0.827,0.06
1402,R3IPAG8OSIXV3G,2,defect apparently manufacture ge,purchase product warehouse deal fulfil amazon advertise use good condition microwave oven arrived april product work door damage contact ge tech support dispatch repair tech home may indicate door bent microwave internal damage also state would ship part home arrive call ge return may part arrive notified ge immediately tech representative would respond monday may know product damage ship warehouse deal destroy transit ups keep situation updated time progress either keep rating change note...reading bad review particular ge profile spacemaker microwave oven i'm contemplate additional problem particular ge microwave really choice unit replace old ge profile spacemaker microwave build custom kitchen cabinet require exact dimensions/screw lineup interior metal hold frame stainless steel trim covers.<br br update ge technical representative respond residence monday subsequently replace front door internal electronic part new door still align properly frame rep contact ge inform continuous failure door align correctly decision make replace entire unit new replacement keep situation updated new microwave arrive ge.<br br update brand new microwave deliver home instal installation/repair company sub-contracted ge one installers third party company advise specific ge profile spacemaker microwave oven problematic ge microwave reason inside paint peels-off within month use gentleman also indicate exchange microwave's ge microwave late documentation negative review particular model what's probability new microwave last test time mediocre put mildly previously indicate recourse since need replacement fit custom cabinet correct dimensions/screw lineup interior metal hold frame stainless steel trim cover two item cost entire microwave alone conclusion would recommend everyone purchase different model ge different brand together.oven problematic ge microwave reason inside paint peels-off within month use gentleman also indicate exchange microwave's ge microwave late documentation negative review particular model what's probability new microwave last test time mediocre put mildly previously indicate recourse since need replacement fit custom cabinet correct dimensions/screw lineup interior metal hold frame stainless steel trim cover two item cost entire microwave alone conclusion would recommend everyone purchase different model ge different brand together,-0.9584,0.11,0.827,0.063
1403,R353KZC7PX7IAO,4,nice compact easy use,whirlpool's description microwave spot on.<br br thing would nice would numeric keypad really space give compact design.<br br oversized dinner plate fit little spare mean microwave perfect,0.8402,0.0,0.727,0.273
1404,R2ZUTLNNXFQ8C,4,great customer service warranty,warn appliance amazon.com review skew low side people write appliance review apppliance stop work get mad want take company.<br br problem microwave make asian company ge stop manufacture small appliance even major appliance many ge refridgerators make korea design engineer korea ge label slap expensive ge profile microwave make guy make panasonic microwaves.<br br appliance piece electronics luck draw basic reliablity curve call bathtup curve first month product's life high percentage unit fail get past long period odds product fail low end life reach maybe year later people write review amazon unfortunate one product fail initial period.<br br microwave break month ge customer service great call come house day need part repair truck order part come day later make another appointment microwave back week.<br br microwave big inside know imporantant put big plate platter big could put food small bowl.<br br lot heat option cheapest microwave personally think heat option value like reliable work automatically microwave experiment couple time konw set use.<br br really important feature amicrowave:<br br look think look great.<br br power watt heat food fast get anything watts.<br br quality unfortunately think much,-0.9187,0.147,0.762,0.091
1405,R396U9YEA9H6JR,5,work fine month,buy mainly size old one fit space cabinet closest bonus turntable husband really like large inside old one powerful space use month issue door close open rather hard ease close otherwise love control easy use bit trouble instal could get bottom slot microwave slip onto bracket bent bottom bracket microwave sits screw cabinet top good choice becomes available,0.9657,0.071,0.594,0.335
1406,RVF6011P8F0S5,5,well expect,purchase danby gift nephew small apartment select mainly due price less bucks walmart fact take little counter space although expect much term feature i've really impressed this.<br br offer wide range program feature one-touch button set minute cook time one key press also add second feature use start-up microwave already run also host timing option cook defrosting.<br br look really nice much well expect pretty decent stainless steel trim front handle black case look like cost lot easy clean handle keep fingerprint away front one difference picture key pad black white black photo.<br br capacity right also capacity machine problem dish that's large inch give decent amount interior space take much counter space br watts power good job heat food quickly interior light bright come unit run door open reasonably quiet run typical noise level microwave.<br br can't speak reliability yet come month warranty extend month register online.<br br great machine look something small still usable highly recommend,0.9858,0.015,0.782,0.203
