,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
9233,RPL69Z5ODXSKG,4,cute,cute good quality wish cover cover pacifier work,0.8225,0.0,0.368,0.632
9234,RVEDFUCYGN5JZ,4,nuks,hard mess product daughter likes carry around handfulls easy clean brightly color total success,0.8934,0.153,0.275,0.573
9235,R1ADI98SKEZHNS,3,careful,nice pacifier attacher get choose color i'm expect boy recieved purple pink item thankfully know someone girl worth ship cost send back buy store want particular item,0.7783,0.0,0.723,0.277
9236,R3EIRLNCMHVELI,5,dr brown pacifier,son prefer pacifier others try son like shorter style pacifier like create le gas baby suck,0.4939,0.132,0.545,0.323
9237,RMSC6ZCIDHRJH,5,great pacifier,initially purchase one nephew part easter basket looooves much unfortunately drop store never find auntie come rescue purchase another one arrive time thanks,0.4019,0.152,0.64,0.209
9238,R202TW1OAFI3II,1,order,specifically pay difference get pink elephant wubbanub instead receive plain gray elephant wubbanub sticker back package say mary meyer ella bella elephant wubbanub disappoint packaging come return label anything well late get time christmas anyways,-0.25,0.107,0.838,0.055
9239,R1OH9DMNT3N3WP,5,cute,cute perfect fit feel great value wonderful gift idea wish color would buy,0.975,0.0,0.167,0.833
9240,R1SF7KHXF6IZUG,5,work,buy newborn granddaughter last year help sooth sleep well ordered another one last month shower gift,0.7717,0.0,0.628,0.372
9241,R1PGFTBW1XP6S6,5,like hospital give,type pacifier baby take far hospital give one afraid we'd lose order pack,-0.4019,0.184,0.816,0.0
9242,R116EMG3YL4X3F,5,cute,elephant cute get comment question least week also work expect stay lot long pacifier heavy expect pleased knew daughter would look adorable elephant gaming mouth,0.8442,0.0,0.707,0.293
9243,R3GLPZ56DTEP6U,2,baby like,baby like end get cheap mam brand walgreens bpa free baby big nuk taker like breastfeed,0.8074,0.0,0.61,0.39
9244,R2WAZYTIFX3BQT,5,best paci,search many different pacis find boy never look back ps scent great,0.6249,0.0,0.728,0.272
9245,R1Z5DCYE4KK1GH,5,best pacifier ever,love baby hug small stuff animal tuck pacifier love machine washable soon take really need dried dry already ready used.<br think big giraffe disappoint first see tiny believe appropriate size infant choke pricey ea wish half price wish could replace pacifier stuff animal since sew stitch giraffe.<br br babyhaven really professional nice receive regular soothie pacifier damage box offer send replacement free hop receive soon mail.<br br edit april amazon prime membership amazon mom membership receive everything day return item hassle back bought wubbanub avent soothie pacifier babyhaven think propose send free pacifier replace damage package receive wanted pay return ship rate say since product damage responsibility tuck avent soothie pacifier wubbanub pacifier one small bubbly envelop avent soothie's package ruin care.<br professional ever.<br br treat good get prime membership deal amazon directly versus seller packaging well send box even small one versus envelop get ur package damage shipping.<br br would still recommend product though daughter stop take pacifier around month love play tiny stuffed animal chew sometimes cute,0.9766,0.119,0.637,0.244
9246,R3KQ0YI8FWO5K7,5,love,"love price cheaper,i buy next time,i wish shipper faster next time",0.7845,0.0,0.566,0.434
9247,R24AO7RAA3OVOK,5,wubbanubs,easy find night buckle animal part car seat baby hunt car boys love hold light weight animal use chew toy teethe,0.7964,0.0,0.728,0.272
9248,RV5MV8T4K061K,5,amaze,amaze love many thing pacifiers...first they're natural bpa free they're also one solid piece there's soapy water get stick inside pacifier also great teethe son take pacifier mouth throughout night gum chew pacifier never make peep they're extremely soothe bouncy though we've go many lose save hassle use hard plastic pacifiers...just buy they're amaze,0.9766,0.054,0.567,0.379
9249,R118NF3KI692Z3,5,daughter love wubs....my go small baby gift,star give would caterpillar first wubbie get great use daughter able maneuver pacifier put mouth fall month least little one month old easy spot happen fall lose pretty slim start see fabric start wear thin year use replace it...well husband über nostalgic decide replace caterpillar new one could keep first put memory chest.<br br receive many compliment question purchase like use part congrats find expecting/baby shower/new baby gift mainstream find gift stand out...parents love them...babies love,0.9844,0.027,0.643,0.33
9250,R20OF5NZ83RIRU,2,adorable disapointing,recieved today fell love even more...in picture provide amazon show beautiful brown cute little monkey...the thing really disappointing pacifier detach time replace i'll get rid monkey well,0.8862,0.089,0.533,0.378
9251,R2RF3875BTGH35,5,pleased,go buy put today check mail surprise mail turn mom saw amazon wish list buy son please pacifier soft feel i've give son nuk binki hospital huge fan give one early today he's seem relax easily soon take happy recommend purchase,0.9678,0.0,0.555,0.445
9252,R21MAR5U93Z4U6,4,love wubbanub elephant,grandson love wubbanub elephant giraffe dragon love giraffe much buy two make sure would always one near,0.8934,0.0,0.567,0.433
9253,RU56E4YNVTL17,5,wow,think waste money baby girl actually love regular pacifier,0.34,0.2,0.5,0.3
9254,R2QNIPNZOQB52Z,5,,nice product love that.i always use year buy follow day thank,0.8591,0.0,0.457,0.543
9255,R3VOS60H5KEDUG,5,glow dark binkies god's best invention facilitate sleep parent,daughter find glow dark binkies night start month right give awesome unfortunately glow one make month size wish come month size,0.6597,0.088,0.662,0.25
9256,R1FMBCHWU0VKAH,5,great baby love,baby fussy pacifier baby never refuse one use playtex pacifier everyday.<br br daycare one handle hang little hook napping.<br night kind prefer one without handle...cuz tend play around dangle crib etc.<br br nice option opinion plus need least rotation...there's always one miss room hide underneath crib carseat etc,0.5792,0.096,0.758,0.146
9257,R2020C90TTEUCS,4,baby love,thing luckily baby pacifier like bit job,0.7003,0.0,0.463,0.537
9258,R3S37QTRJNXWSO,5,cute,buy gift mom like baby love well,0.8934,0.0,0.204,0.796
9259,rapu2py2jocv5,5,lifesaver,niece try many pacifier one favorite mon old develop likeliness particular paci much refuse take great product lifesaver sister say,0.8658,0.076,0.55,0.375
9260,R36VIORX8B27SL,5,kid love,"child take pacifier almost guarantee love animal pacifier sure get least two take use know sometimes one get miss place lose left grandma's,etc love hold animal end comfort become friend machine washable well worth money",0.9455,0.085,0.492,0.424
9261,R2Q64PIU5DYI5U,5,love,buy wubbanub sister's son love easy manipulate super cute,0.9325,0.0,0.263,0.737
9262,R1DJWF1GXPE9U,4,sooo cute,baby like shape passy take one give hospital seem flatten disappointed sure product issue,0.1779,0.164,0.582,0.254
9263,R1U0CH1XEH0DKO,4,great paci newborn,second child love unfortunately third keep mouth really great newborn though keep soft nice nose cut prefer vanilla scent one well though,0.8748,0.132,0.471,0.397
9264,R37D1K6ZGBJYOB,5,practical cute,always give wubbanub gift easy old baby hold stay near mouth small baby without strangulation risk pacifier holder hold well wash machine baby love,0.9172,0.0,0.577,0.423
9265,R2V8YRUZNHBJIL,5,useful twist pacifier,certainly useful able tuck keep pacifier disappear take note pacifier bond critter change separate plush toy portion,0.5267,0.09,0.66,0.25
9266,RYJJZ2KD4DTHO,5,great paci,bought pacifier month old nephew paci take mouth love,0.6369,0.0,0.656,0.344
9267,R3DI5S37HCMBI5,5,useful twist pacifier,certainly useful able tuck keep pacifier disappear take note pacifier bond critter change separate plush toy portion,0.5267,0.09,0.66,0.25
9268,RHRWPVXZ5RWDR,5,,buy lil son bear love life saver,0.6369,0.0,0.588,0.412
9269,R1UEU91B0Z3AZG,5,super fast delivery,great price would recommend others would use future lil son love pacifier,0.8957,0.0,0.455,0.545
9270,RWDNBWMAKJAZW,5,love,daughter love binkies great watch dog seem like also,0.8957,0.0,0.357,0.643
9271,RYUUN9TWISWNN,5,best paci,try many type pacifier little one like many love kind may personal preference love plus super easy clean durable since rubber anywhere germs build since one piece little pricy last forever keep little one super happy i'd highly recommend,0.9869,0.0,0.463,0.537
9272,R1PVGLD3S9FA90,5,love toy,son like binki time one love like look bear hold teethe ring great addition,0.9231,0.0,0.429,0.571
9273,R1JKJRMP4HHRSM,5,great paci,pacifier baby like multiple seem misplace often best part wubbanubs use,0.7717,0.0,0.573,0.427
9274,R1XLZ83PIJCZK,5,great pacifier holder,daughter love wubbanub pacifier animals...they pacifier use saved husband much time find dropped/hidden pacifier nice size stuffed animal also last several washing especially love giraffe lamb perfect small hand little one,0.9678,0.0,0.545,0.455
9275,R3LOQRTM9MQV03,1,wrong item,expect receive pack blue pacifier instead receive pink use pink pacifier baby boy false advertising,0.0,0.0,1.0,0.0
9276,R2Y3S7OYI52M3,5,must,think parent crazy rave wubbanubs lifesaver must,0.34,0.214,0.446,0.339
9277,R1Y84EW90HC5N4,2,receive one picture,toddler take binky picture one receive angled binkys refuse take think maybe order angled one error excite price one picture sell much high playtex discontinue upon look advertised photo see error major disappointment receive wrong binkys could purchase angled one anywhere less paid nonetheless waste money sit container rest pacifier baby reject,-0.9341,0.29,0.663,0.047
9278,R18IGWKHNAFAMX,4,great pacifier breastfeeding mommy,like pacifier seem make difference ease breastfeed pacifier odd shape nipple honestly think make little one confuse use always spit right one rounded shape take right problem breastfeed either thing care fact sometimes seem come nose sleep bother first seem restrict breathing tell friend try gumdrop one cutout area nose spit right well soothie pacifier seem one take like,0.8115,0.15,0.606,0.245
9279,R1M13UVCCZRU,5,wipe thing kid put mouth,can't say whether thing sterilize work well clean pacifier teethers anything else kid may like put mouth possibly drop touch another kid little pack come keep wipe moist long time use much daughter young still keep hand pack open year ago wipe still wet ready use kind like baby wipe use change diaper without soapy like feel bad taste kid put item back mouth clean believe try clean pacifier teether object regular wipe see time kid make frumpy face,0.9595,0.056,0.674,0.27
9280,R34GV2MQTLEC5Z,5,good product,daughter never want use pacifier bite new release like much give much attention,0.3134,0.083,0.747,0.17
9281,RCX7D2PXJVJI3,5,son's favorite pacifier,seem infant son favorite pacifier one seem lose easy find dig diaper bag spot house love highly recommend,0.8805,0.094,0.455,0.451
9282,R9EJHPPS2C5BL,5,excellent product,daughter preemie well pacifier easy keep soft enough use,0.6124,0.0,0.583,0.417
9283,R73NGQAH6MD87,4,sweet gift,cute useful good job keep pacifier baby mouth easy find seat,0.8934,0.0,0.374,0.626
9284,R2M3VII3L3AWCY,5,best pacifier newborn,baby three week old pacifier take really great soothe baby,0.8004,0.0,0.527,0.473
9285,RII3XAMOLWQ4X,5,love love wubbanub,old son paci baby newborn daughter love soothie wanted try wubbanub since would help stay place animal weight beanie baby great keep mouth car rock sleep wear baby carrier often since old brother keep concern wash plan dip nipple boiling water spot clean lamb instruction say wish could replace pacifier since suppose use month due integrity nipple possibly decrease far love,0.9726,0.0,0.699,0.301
9286,R14VTXYO8T4AT7,5,adorable,son's room decorate knight castle dragon perfect never really take like pacifier look great room,0.7568,0.105,0.543,0.353
9287,RAZ6L3AHCYDM3,5,fun,hit everyone especially parent newborns lot photos take mute laughs...what nice idea,0.4215,0.0,0.797,0.203
9288,R2W32D77TQDGSS,4,can't choose design,pacifier cute daughter actually take pacifier use much get blue one little annoy can't pick design boil sterilize water get inside pacifier think make sanitary later i'm give star cute flat lay baby's face take,0.5256,0.064,0.788,0.148
9289,R3NV524H53P1J6,4,cute expensive,finally break order one really cute kind pacifier daughter use since birth unfortunately soon get start suck thumb want pacifier anymore,0.4536,0.179,0.541,0.28
9290,R26WIAAFJC2LNR,5,love,month old grab easily suck play great gift new baby,0.836,0.147,0.254,0.599
9291,R2IPNQ83DXPMK9,5,cute,super quick shipping buy shower gift parent love would def reccomend anyone want something different,0.9062,0.0,0.472,0.528
9292,R1PS5YAHEL05YU,4,gag gift,get two bb pacifiers..i two first cousin expect even mom let baybees use pink lip still worth price btw typo intend hence billy bob think spell baby wrong would add humor...anyhow make good gag gift,0.296,0.127,0.694,0.178
9293,R15WLQNMYQW44Y,4,great paci,love pacifier hate pick color even son neon pink green pacifier mouth sigh,0.1531,0.195,0.526,0.279
9294,R3AWW0GFIZVD29,4,pacifier son use,pacifier son use many different color understand difference variety though wish make silicone one love son chew plastic part,0.7845,0.0,0.711,0.289
9295,R3HLKM8LA0I1AR,4,baby love,daughter prefers latex nuk silicone can't find nuk brand store complaint wsh could choose color(s,-0.296,0.136,0.864,0.0
9296,R17FYVDMFXVZZV,4,good,liked product go well<br sure yo guy need word review require review....i think simply good,0.7906,0.0,0.6,0.4
9297,RJLSQ2CHO0UED,5,best pacifier,daughter love pacifier take kind snuggle stuff animal sleeping hold hand awake play drive car recommendation new mom,0.9217,0.0,0.515,0.485
9298,R2DGALBY5HFKI1,5,favorite,daughter would use soothie gumdrop pacifier wubbanubs helpful elephant lamb love switch pacifier suck finger still love hold wubbas perfect little hand,0.9424,0.079,0.436,0.485
9299,R33QAZK8M1FGW,5,great,son give hospital love love come five pack reasonably price compare baby,0.8555,0.0,0.543,0.457
9300,R2XGW1VCDL33QY,5,gumdrop pacifier,pacifier baby use i've try give great peace mind know pacifier one piece eliminate fear bubs break teet,0.6597,0.124,0.581,0.295
9301,RPDFQ9AYQJ76,4,cute,son love wubbanub love extra weight monkey add pacifier likely fly around complaint monkey kind challenge clean way pacifier detach monkey,0.9274,0.067,0.455,0.479
9302,R1WXDT1YAXZ1LJ,4,great look make sure infant old enough,look great big daughter even month tall active girl think we'll use till least month age.<br br maybe daughter use avent pacifier much small size work far well,0.836,0.0,0.737,0.263
9303,R2U501J5MPZNAI,5,grandchild love,grandchild love pacifier daughter practically never lose would buy suggest friend,0.8644,0.0,0.453,0.547
9304,R2BPWXDY06TO5T,5,buy,love first one much buy three wish little heavier(our boy moose,0.7845,0.0,0.566,0.434
9305,R8UATJ39VRX8R,5,love,thing wish bit heavier baby love it...we order three,0.7845,0.0,0.504,0.496
9306,R1YUZMEN0WHR0J,5,compare soothies,child would take soothies bounce roll always search one land roll,0.0,0.0,1.0,0.0
9307,R280US0ZZWETOG,5,great pacifier,love pacifier aer one son take easy clean cheap,0.8689,0.0,0.38,0.62
9308,R1PM43GBKUYAQY,5,great item,would recommend anyone look one best baby gift ever practically impossible lose pacifier,0.7845,0.127,0.423,0.451
9309,R13CDR4QSNOWI6,5,perfect gift,son(different design obviously get niece...i'm sure she'll love,0.7579,0.0,0.48,0.52
9310,R3A6FD88WYWFDS,5,sooner soothers,every ou football fan want cute sooner pacifier baby baby arrive yet can't attest well like pull twisted sure fall apart look great sharp edge delivery fast,0.8433,0.106,0.542,0.352
9311,REXYHG9K62NLK,4,cute soothie,son love soothie nuks buy one extremely cute son keep pull mouth leg lol,0.8832,0.0,0.517,0.483
9312,R36W1SX2VN47Y4,5,cute,daddy want binkies baby boy fortunately baby boy like binkies cute,0.7003,0.0,0.541,0.459
9313,RWVMA8NIEJI1A,5,like gold,literally probably lie around house time nurse give one hospital immediately buy unfortunately dog love keep buying amazing,0.765,0.094,0.591,0.315
9314,RSHTM1HS2949K,5,perfect diaper bag,order keep couple pacifier within easy reach diaper bag work great little bag fit perfectly one large front pocket skip hop diaper bag easily hold pacifier use avent soothies use strap attach bag anything can't comment use overall pleased purchase receive timely delivery amazon always,0.9599,0.0,0.635,0.365
9315,R39E1HELSRU6I,3,try,want give breast fed twin boy paci calm get one nuk really like buy one price worth really take time like one,0.8437,0.0,0.605,0.395
9316,RDBDWJOHWS6CT,5,love em,like one hospital except cutout nose exactly son look,0.3612,0.0,0.762,0.238
9317,R12DCFIZ4AXQC3,4,pretty good,work well difficult clean pacifier properly without wet lamb wait dry use,0.3182,0.153,0.552,0.294
9318,R1FEU6O4P94KGA,5,fabulous,cute see eight week old hold lamb one leg love pacifer,0.802,0.0,0.556,0.444
9319,RKABKC5LPJ3LD,2,eh...you well,thought look pretty cool first saw get realize lame annoy well part glow dark dinky little handle...on top shape pacifier make mean go one direction flat side annoy especially fumble around try get back baby's mouth night get one curve bottom work either direction,-0.1226,0.157,0.676,0.167
9320,R31GC4AKX37IN0,2,ok,product cool look though would great accessory daughter's haloween costume say could use month old pacifier way big her(and small girl,0.7506,0.0,0.748,0.252
9321,R31KAROBB5376K,4,cute,would always recommend baby pacifier great quality baby love different animal come attach,0.8957,0.0,0.481,0.519
9322,RO64T9ZERHIQX,5,fantastic design,wonderful pacifier i'd recommend start get go..my baby love natural rubber pacifier touch silicone one nice one piece construct easy keep clean,0.9652,0.0,0.413,0.587
9323,R3BYRCPXRSKH47,5,son love,sure would without store buy pacifier cut loves one though,0.5994,0.139,0.464,0.397
9324,R2UI56LO4SUXV,4,son's favorite pacifier,tried brand son prefers glow feature pretty handy get drop night although glow wear difficult find clearish pacifier even low light.<br br important keep clean find think mold grow cap impossible get cap squeeze nipple sort pump fashion get water cap area enough clean properly.<br br since son like buy diligent keep clean.<br br time review amazon's price kind nutty retail less pretty much everywhere even another amazon own site i'll pick brick mortar,0.926,0.074,0.693,0.233
9325,R1VIJP8TQM1FLL,5,wonderful,give baby shower gift mom dad twin love great gift,0.9337,0.0,0.299,0.701
9326,R1HWZGFH63T7B3,5,use two year,use brand kind two year since baby bear good slicon doesnt hurt face soft color good get new one,0.8996,0.0,0.556,0.444
9327,R2MMWUFFGIA4PM,5,big hit,daughter love easy hold easy find bed middle night soft cuddly,0.875,0.0,0.444,0.556
9328,R2BYJMY6WLWR34,5,love,want use pacifier however nicu give daughter love pacifier type spit,0.6705,0.0,0.621,0.379
9329,R2BXRUGVY0FPWY,5,accepted,son big fan pacifier love avent mo one one hit intresting shape want believe safe grow teeth,0.8658,0.0,0.549,0.451
9330,R3QU0HO4T6W9ND,4,good,cute husband brave fan perfect baby girl daddy,0.9081,0.0,0.244,0.756
9331,R14GLRLAVAK8ZK,2,wrong color send,original shipment lose replacement available send pink blue order attempt solve problem solve thank,0.25,0.248,0.367,0.385
9332,R39DKM3P0K5Z82,5,excellent product,great product happy purchase great little lion fan recommend avid football fan,0.9606,0.0,0.197,0.803
9333,R1UM4YQCB70FHQ,5,accurate,first try non-contact thermometer double check accuracy contact thermometer time find thermometer accurate need verification temperature take baby sleep,0.0,0.0,1.0,0.0
9334,R3T4TMQBI6OV0,4,pacifier user,little one love hold onto frog chew pacifier teethe dog ate pacifier bad can't remove replace pacifier,0.1082,0.156,0.669,0.175
9335,R2M4L0NQ9W099T,5,great buy,daughter absolutely love binky able grab put mouth lot sooner regular pacifier,0.6697,0.0,0.71,0.29
9336,R35NSZ24VL6R4M,1,total waste money,although pacifier cheap waste money hard time get son take medicine think perfect idea boy wrong nipple thing soooo hard can't even squeeze fingers.<br give son put medicine see would take grabbed put mouth make crazy face hand right back say needless say go garbage,-0.296,0.198,0.679,0.123
9337,RGQAQTMD8QI8Z,5,love wubbanubs,daughter love wubbanubs giraffe monkey play teethes various appendage whoever come genius much easy hold wubbanubs wash many time hold rough treatment also put dryer dry within hour anyway great product every baby one,0.9274,0.0,0.688,0.312
9338,R2SGPLXK17EPGB,5,good,baby five month old love blanket much great baby item easy clean call blanket,0.9313,0.0,0.418,0.582
9339,REA4E1SMCW31I,5,perfect,love product granddaughter use avent pacifier pacifier holder work would recommend product,0.7717,0.0,0.599,0.401
9340,R3OGPATYLJ72RL,5,gift niece love go breast fee baby one perfect,say show gyn doctor dr tell best one market right love want bottle also avent,0.8658,0.0,0.553,0.447
9341,RS89L4A8PGJFT,5,best binkies ever,daughter different wubbanub pacifier binkies call use since month old perfect late night binky would fall able push back mouth go right back sleep use plain soothies nothing attach first born spent countless night wake lose binky get back great week toss lingerie wash bag wash come practically dry hour dry rack they're good go put item bag though fuzz lint cling pacifier part rinse usually rinst hot water anyway right they've go wash,0.8402,0.032,0.839,0.128
9342,RPSRZUJ8UFS16,5,baby like first give,friend's baby like wubbanub giraffe give baby like much first either re-introduced around month love stop use pacifier think maybe fact mobile able roll almost crawl easy find crib truly believe item get start sleep night many night wake lose pacifier.<br br previous reviewer complain whole thing go wash think one best feature dirty throw whole thing wash dry hang rather put dryer within couple hours.<br br suggest three rotation daycare already lose one back-up could bad oh pay occasionally item different animal stock seller amazon sale worry get back stock pretty quickly baby take one chance he/she'll take whichever one duck giraffe bull etc we've switch regularly there's never preference,0.7203,0.148,0.668,0.184
9343,R17I2D6TK85N0V,3,actually hard find dark,baby loose pacifier night i'm hart time find dark clear material absolutely invisible crib mattress cover colorful patterns.<br glow feature also work handle stay illuminate minute exposure strong light try avoid night time put baby bed however day mostly ok definitely good night time,0.8481,0.082,0.67,0.248
9344,R248428S5WYBFI,5,love pacifier,love horror movie buy pacifier son love vampire boy wife,0.6908,0.194,0.366,0.44
9345,R1S0M8JY9AEMAY,5,baby love,daughter love wunnanub's plush doll cat love well big enough lose save cost lose cheater great product parent,0.872,0.243,0.272,0.485
9346,R21TWCQE9G4M13,4,fun little toy,little one still get use pacifier love toy otherwise snuggle night,0.6369,0.0,0.704,0.296
9347,R35VD365TH46NP,5,nice,baby pacifier great great quality cute baby love graphic love timing,0.9666,0.0,0.234,0.766
9348,RXWRIX86359JH,5,awesome,great quality stuff look great go fall apart anytime soon woo hoo fun,0.9393,0.0,0.381,0.619
9349,R2I6C6AO5F7R3J,1,disappointed,buy particular one ask big one newborn tell yes buy fellow customer purchase sadly small one son almost month wont take cause small last time ever shop line like,0.34,0.082,0.765,0.153
9350,R1VJRIC943F0CC,5,love,son born hospital give one love baby girl search like crazy find love much,0.8591,0.103,0.429,0.468
9351,RRITIGPBRGOSK,5,love,love paci exactly brand son love fall far fall mouth easy find night sie feel,0.9062,0.0,0.515,0.485
9352,R1M34D16N57VJO,2,big uncomfortable son,sadly even though keen boy use natural pacifier never like big uncomfortable kept spit big minus cap protect use,0.5959,0.177,0.469,0.353
9353,R1T8I5XCCH30ET,5,super cute baby love,super cute baby love cute hold dragon actually second one bought need backup incase,0.9337,0.0,0.415,0.585
9354,R33N3T5QBELWF5,5,love,say super cute pacifier look like one daughter use long shape perfect elephant give something hold snuggle highly recommend despite cost well worth,0.9248,0.098,0.452,0.449
9355,R1CLLFQAC1M9IS,5,say wow,great accurate product skeptical first believer easy even cave man use,0.6908,0.133,0.462,0.405
9356,R3AN5NZHJFPNED,5,skull pacifier,cute great grandson's mother love skull big scary nipple right shape,0.8442,0.149,0.326,0.526
9357,R1Y4TUG3D5ELGV,2,supposedly good cleft baby,fourth son bear cleft lip palate since breastfeed seem high suck need decide try pacifier regular one gag fell everyone suggest one basically soothie sewn stuff animal idea animal's weight help hold baby baby hold animal hold pacifier good idea work weight pull mouth like hold worth try sure solution suggest would,0.8074,0.083,0.689,0.228
9358,R3MTG1MGC09GA8,5,great son love,wonderful four month old son could manipulate day save lots time search pacifier especially drive,0.7845,0.0,0.653,0.347
9359,R1XVKTC0GGSAXE,5,great pacifier,month old son absolutely love pacifier buy doggie one month old add giraffe dinosaur collection couple month later pacifier great help baby wake several time night look pacifier time able find grasp regular pacifier would start cry would get help since buy pacifier get anymore find quickly easily put sometimes find asleep two pacifier time super cute,0.9647,0.041,0.65,0.309
9360,R1VHQHFUNUE5BJ,5,love monkey,great baby's second one get duplicate easy hold less likely loose thanks,0.8232,0.103,0.407,0.49
9361,R384XQJH2E66WS,5,baby fan,newborn son tiny tongue fan say they're still amaze pacifier daughter used month would take cap easy get handle good size easy handle,0.926,0.0,0.554,0.446
9362,R2B80VU14I0OLP,5,best gift purchase,grandson born couple day ago keep nicu conform soon turn dexbaby bear settle look relaxed,0.4939,0.0,0.814,0.186
9363,R2HJ2YEBL5ZQD6,5,funny look like picture,pacifier really cute get lots lough kinda small good month think,0.7109,0.0,0.603,0.397
9364,R2MP5E0IYV7X0H,5,great,great buy baby want take pacifier excellent quality certainly recommend,0.9186,0.0,0.263,0.737
9365,R1VU2CO4THPQDG,5,easy find perfect little hand,baby love binky therefore always travel one somehow constantly lose wubbanub perfect solution easy navigate mouth never lose sight even find dark stuff back mouth he's half awake come different animal shape love it!<br br look advice baby registry essential check allmomsareperfect dot com get lowdown really need could save buy later avoid completely,0.9281,0.126,0.591,0.283
9366,RU8OXLY8T4BN9,5,must baby item,purchase every single brand style pacifier daughter refuse except soothies wubbanub soothie pacifier animal attach saw friend wubbanubs order one try life saver old cling animal weight animal help pacifier stay mouth especially lay back car seat tip use soothie style pacifier put finger whole sucking like way feel monkey giraffe duck giraffe favorite sure expensive though baby carry br regard clean way clean/sterilize them.<br boil put ziplock bag around animal dip pacifier part bowl boil water let soak min sterlizes end day take paper towel soap hot water wash pacifier part.<br dishwasher use bottle basket put top shelf dishwasher let air dry wash monkey way.<br wash machine put garment bag wash let air dry put dryer,0.9325,0.017,0.842,0.141
9367,R1Q0KRZSX0V2CE,4,son tolerates,pacifier big use much son tolerate use like chew around soothes gum,0.3612,0.0,0.815,0.185
9368,RJS2U9IYVVUUV,5,baby love good icky plastic,use baby lot strength really bite last make natural rubber thanks,0.8225,0.0,0.482,0.518
9369,R23KLTYUF46DKA,3,nipple large,one twin daughter fraternal gag due size nipple large otherwise ok,-0.0516,0.176,0.662,0.162
9370,RZFY66V3X0L7K,5,hospital one,buy store come medical supplier.<br br i've try many different kind pacifier still end two finger sucker pacifier close ever get get infant suck well contently,-0.2023,0.186,0.651,0.163
9371,R2482O2VJDREK5,3,son like,i'm sure baby use type mam son like keep mouth stick mam type pacifier really know rate mam product great son like one give three star,0.886,0.0,0.659,0.341
9372,R30BEWX0WW8GJ7,5,great,baby love monkey make easy keep track also help somewhat keep spit,0.8689,0.0,0.479,0.521
9373,R10BBLJMURDEMG,2,gumdrop pacifier,gumdrop like might get hospital nipple textured hard baby keep mouth daughter take take near-identical gumdrop pacifier,0.2732,0.074,0.794,0.132
9374,RL5ZXOI6EPG7U,5,absolutely love pacifier,daughter touch pacifier love them...i love throw sanitizer bottle soft love nose area open love nipple little shorter...seems like others try long would gag happy order many extra always hand,0.9764,0.048,0.437,0.515
9375,R3GHK10JM47NGP,5,freeflow pacificer,great colors--requested soon-to-be-mother well baby swallow air like old pacifers order several always spare,0.8271,0.0,0.558,0.442
9376,R2CSZVYH2RBLMD,5,skull pacifer,surprised daughter-in-law baby shower use skull lot decorate fit gift,0.743,0.0,0.49,0.51
9377,REGZMJLIEJ9SH,5,excellent product,son month old love blanket like hold thing he use pacifier make feel comfortable love pacifier holder teethe corner would suggest anyone thanks,0.9524,0.0,0.513,0.487
9378,R2Z75P83BAJIL1,3,animal design,picked pacifier cute animal design say style/color may vary thought meant within styles/colors show one receive totally plain boring since small purchase can't even return bore blah pacifier new baby i'm sure they'll work fine get unique cute little animal warn,0.7744,0.102,0.661,0.237
9379,R231GWK5H42EC4,5,baby's favorite,baby suck almost paci tell like kind best keep one long fall asleep one also like chew opposite side believe feel good gum,0.9016,0.083,0.487,0.429
9380,R2S1OOYFT4Z78F,5,favorite,hard shield soothe baby suck one piece can't come apart base nice teethe baby chew leave mark baby's face suck fall asleep easy sterilize,0.2023,0.25,0.506,0.244
9381,R18NDNJSIOEUUL,4,love baby,wish pacifier could somehow detached stuffed animal could clean easily usually throw washer clean air dry time consume clean buy extra backup giraffe cow really cute animal weight keep pacifier roll baby's tummy onto floor,0.9324,0.033,0.609,0.359
9382,RIZ0CSQJ8TP7M,5,simple useful,buy daughter brand pacifier fancy color design however love one believe texture design easy clean,0.8689,0.0,0.55,0.45
9383,R3C7G21TCJ6R41,5,great,recommend product anyone everyone luckily use product much sometimes see use heck time use still get great accurate result,0.872,0.0,0.618,0.382
9384,R2JBO9KSQPC99S,5,avent soothies,pacifier baby take come faster say day great service great product,0.8481,0.0,0.523,0.477
9385,R39274L1WEHHJB,5,literaly mute button,nice finish works ment baby week old still bit big week sure fit perfect,0.8834,0.0,0.469,0.531
9386,R29LLQYUX0A40Y,4,cute,cute get job do nice snap attach purse carseat,0.7003,0.0,0.547,0.453
9387,r3eq8g31yth2he,5,love,second baby nuk binkies love best part little ring stuck finger easy hold feed baby search find feeding love,0.9411,0.055,0.448,0.496
9388,r2uaskmw6k4dau,5,daughter love,try least pacis daughter like one know love,0.7717,0.0,0.472,0.528
9389,RFYIXMDWA26L6,5,daughter love,little one adore paci teddy bear love purchased one add collection cute good quality easy clean,0.9585,0.0,0.345,0.655
9390,R3RVTSFEELCFIU,5,good quick cleaning,sometimes pacifier toy get little gunky give right back child right away kid want great keep around quick wipe strong cleaner smell,0.8555,0.0,0.634,0.366
9391,R18IKC4ZCWU5OM,5,good pacifier breastfeed baby,get one pacifier hospital hesitant give newborn pacifier since exclusively nursing help like comfort nurse minute beyond feed we've issue nipple confusion pacifier sturdy lip help clean retrieve without touch part go baby's mouth,0.836,0.095,0.609,0.296
