,review_id,awesome,great,cute,clean,favorite,dirty,loose,expensive,unfortunately,wrong
7991,R1FN8SV9TUWR7B,not,not,not,not,not,not,not,not,not,not
7992,RONHRHWL4T9UA,not,not,not,not,not,not,not,not,not,not
7993,R2HLZ06MGXL2JV,not,not,in,not,not,not,not,not,not,not
7994,RIZPX3FVP7ZM0,not,in,not,not,not,not,not,not,not,not
7995,R28WFNZRZSGINS,not,not,not,not,not,not,not,not,not,not
7996,R3ONH4U1N8S44P,not,in,not,in,not,not,not,not,not,not
7997,RIO4XPTX029GH,not,not,not,in,not,not,not,not,not,not
7998,R7MWU4W9NF843,not,not,not,not,not,not,not,not,not,not
7999,R2ZC2B1QMM0VEL,not,not,not,not,not,not,not,not,not,not
8000,R3LNAQ9GOAJQ0D,not,not,not,not,not,not,not,not,not,not
8001,R2Q7FN4SDCUILX,not,in,not,not,not,not,not,not,not,not
8002,R3CGW214PD07DS,not,not,not,not,not,not,not,not,not,not
8003,R1ZXR538WZ8DVV,not,not,not,not,not,not,not,not,not,not
8004,R3IZM1NP88KZD1,not,not,not,not,not,not,not,not,not,not
8005,R2RBSTUOK63KF8,not,in,not,not,not,not,not,not,not,not
8006,R14F3W86IYIXI6,not,not,in,not,in,not,not,not,not,not
8007,R2ZQ721KC15KM5,not,not,not,not,not,not,not,not,not,not
8008,R3GKWMGLTJM0XD,not,not,not,not,not,not,not,not,not,not
8009,R1ZZ7XBUER1RUK,not,not,not,in,not,in,not,not,not,not
8010,R1E596P5DUQJBH,not,not,not,not,not,not,not,not,not,not
8011,RR77BT2VPCF1Y,not,not,not,not,not,not,not,not,not,not
8012,R2S6IQZIIQSMYG,not,not,not,not,not,not,not,not,not,not
8013,R2AQ4ZGG3KIGGY,not,not,not,not,not,not,not,not,not,not
8014,R2C5J5X9ZNHDNG,not,not,not,not,not,not,not,not,not,not
8015,R338AW1ALWJ65H,not,not,not,not,in,not,not,not,not,not
8016,R2E1RFNFHYFQ3Z,not,not,not,not,not,not,not,not,not,not
8017,R7L8EWJMRQK1E,not,not,not,not,not,not,not,not,not,not
8018,R13N4QVAZLAIBA,not,not,in,not,not,not,not,not,not,not
8019,R3W5BVQSZI4X2O,not,not,not,not,not,not,not,not,not,not
8020,r7ivcid7ob9np,not,not,not,not,not,not,not,not,not,not
8021,R1J9UZQY278WYZ,not,not,not,not,not,not,not,not,not,not
8022,r21im89d7sqoch,not,not,not,not,not,not,not,not,not,not
8023,R6GB4G7EFU6L5,not,not,in,not,not,not,not,not,not,not
8024,R17BU1V94ABL16,not,not,not,in,not,not,not,not,not,not
8025,R29177DAQK8IXL,not,not,not,not,not,not,not,not,not,not
8026,R4D08NZB76B8V,not,not,not,not,in,not,not,not,not,not
8027,R30XB6GS6EGWGN,not,not,not,not,not,not,not,not,not,not
8028,RGCAEJIYXTIYY,not,not,not,not,in,not,not,not,not,not
8029,R2RIIFGNMVKR5,not,in,in,not,in,not,not,not,not,not
8030,RFH62N0FO0ZAI,not,in,not,not,not,not,not,in,not,not
8031,RDTLRFWHZZKFX,not,not,not,not,not,not,not,not,not,not
8032,RQ8W8PCIM3Z2Y,in,not,not,not,not,not,not,not,not,not
8033,R140NEMZO9XJDM,not,not,not,not,not,not,not,not,not,not
8034,R1V0RM31SUZNGB,not,not,not,not,not,not,not,not,not,not
8035,RM8LDOKGRC4QO,not,not,not,not,not,not,not,not,not,not
8036,R1NEIY6XMKGYQY,not,not,not,not,not,not,not,not,not,not
8037,RTCPNNSGIWIPB,not,in,not,not,not,not,not,not,not,not
8038,RDED8JRKMQJHD,not,not,not,not,not,not,not,not,not,not
8039,R3M37Q43R7WAE8,not,in,not,not,not,not,not,not,not,not
8040,R3L2ZR4OMNYCJS,not,not,not,not,not,not,not,not,not,not
8041,R2RHEV43812LC,not,in,in,not,not,not,not,not,not,not
8042,r3qk95nkxcaq02,not,not,not,not,not,not,not,not,not,not
8043,R2GES3GRDKYTGO,not,not,not,not,not,not,not,not,not,not
8044,R3G091CQXFE9NF,not,not,not,not,in,in,not,not,not,not
8045,ROJKNG9NK87H3,not,not,not,in,not,not,not,not,not,not
8046,R7UPVVFIHMN4,not,not,not,not,not,not,not,not,not,not
8047,R178RSREFBHFID,not,in,in,not,not,not,not,not,not,not
8048,RCR3JRJ7ZJ5T3,not,in,in,in,not,not,not,not,not,not
8049,RI1A6WJHFJAL9,not,not,not,not,not,not,not,not,not,not
8050,R28TKBHUARO2L2,not,not,not,not,not,not,not,not,not,not
8051,R33L1JD9QDQ1L5,not,not,not,not,not,not,not,not,not,not
8052,RXZA0OYJDQI1O,not,not,not,not,not,not,not,not,not,not
8053,R2AKN6JLL8N4O8,not,in,not,not,not,not,not,not,not,not
8054,RBRQ5UZBIKC8U,not,not,not,not,not,not,not,not,not,not
8055,R2XW2J91IHY1J0,not,not,not,not,not,not,not,not,not,not
8056,R1I5XLDJ3EQD80,not,not,not,not,not,not,not,in,not,not
8057,R1DJJCHQZIF3CF,not,not,not,not,not,not,not,not,not,not
8058,R8TWUI5TVIWAH,not,not,not,not,not,not,not,not,not,not
8059,R2L4EF9UGFTMXV,not,not,not,not,not,not,not,not,not,not
8060,R1HOIUTYHZEGKP,not,not,not,not,not,not,not,not,not,not
8061,R38EIQYCTNIKXS,not,not,not,not,not,not,not,not,not,not
8062,R2JM9NUBTFCIYQ,not,not,not,in,not,not,not,not,not,not
8063,R2IE3X3XU6II5F,not,not,not,not,not,not,not,not,not,in
8064,R269FXZFYQCH0J,not,not,not,not,not,not,not,not,not,not
8065,R1AVNEH8CWIQVM,not,not,in,in,not,not,not,not,not,not
8066,R33KE6IFKYB40O,not,not,not,not,not,not,not,not,not,not
8067,R2VZVQUGVMCCON,not,not,not,not,in,not,not,not,not,not
8068,R36ZBPZ0P4K2JP,not,in,in,not,not,not,not,not,not,not
8069,RULG493IKR58E,not,in,not,not,not,not,not,not,not,not
8070,R33NAWTW94PTYY,in,not,not,not,in,not,not,not,not,not
8071,R2GAC1LHZZCFCM,not,not,not,not,not,not,not,not,not,not
8072,R32UB730779PQV,not,in,not,not,not,not,not,not,not,not
8073,R1SGG0YQFRLAAO,not,not,not,not,not,not,not,not,not,not
8074,R350IJ17NIB428,not,not,not,not,not,not,not,not,not,not
8075,R3RFBG1E81WKQO,not,in,not,not,not,not,not,not,not,not
8076,RVVPE1QRYPFSV,not,not,not,not,not,not,not,not,not,not
8077,RF1PN2LLURUZB,not,not,not,not,not,not,not,not,not,not
8078,R1UGO5HKPBTSBM,not,not,not,not,not,not,not,not,not,not
8079,R17EDMHBZ2YPAD,not,not,not,not,in,not,not,not,not,not
8080,R108Z0YK15WJ6T,not,not,not,not,not,not,not,not,not,not
8081,RJUMTLMECM23,not,not,not,not,not,not,not,not,not,not
8082,R2IECM6QWUD54C,not,not,not,not,not,not,not,not,not,not
8083,R1D4EHXJEYQF3I,not,not,not,not,not,not,not,not,not,not
8084,R2BZSTAAHZQPN5,not,not,not,not,not,not,not,not,not,not
8085,RXZBFNWPA3U6Z,not,not,not,not,not,not,not,not,not,not
8086,R1HH46FBDEVWT7,not,not,not,not,not,not,not,not,not,not
8087,R1JZE73M0WSLB,not,not,not,not,not,not,not,not,not,not
8088,R1JSY1DL39BDNX,not,not,not,not,not,not,not,not,not,not
8089,R1PQVZ7E3H8E1C,not,not,not,not,not,not,not,not,not,not
8090,RLQI07SMSP5AT,not,in,not,not,not,not,not,not,not,not
8091,R232G69JPZHINH,not,not,not,not,not,not,not,not,not,not
8092,R1FUDYAKNWHC2S,not,not,not,not,not,not,not,not,not,not
8093,R29SM243HETAPN,not,not,not,not,not,not,not,not,not,not
8094,R2RH4Q99OI44KN,not,not,not,not,not,not,not,not,not,not
8095,r2wmafydxwl80e,not,not,not,not,not,not,not,not,not,not
8096,R2USJ9NMXSSA1K,not,not,not,not,not,not,not,not,not,not
8097,R1ILUWRAXI4KMB,not,not,not,not,not,not,not,not,not,not
8098,RZD6V3SAUQ2XB,not,not,not,not,not,not,not,not,not,not
8099,R3D55CJ46PF1ZK,not,not,not,not,not,not,not,not,not,not
8100,R16UVKQ6ZWP5DE,not,not,not,in,not,not,not,not,not,not
8101,R255SLS9QICZ70,not,not,not,in,not,not,not,not,not,not
8102,R25O8ETSSZWB6G,not,in,not,not,not,not,not,not,not,not
8103,R94OVYMZLYJK5,not,in,not,not,not,not,not,not,not,not
8104,R2LUVSIPNQPLVU,not,not,not,not,not,not,not,not,not,not
8105,R16RFJTD91CG1W,not,in,not,in,not,not,not,not,not,not
8106,R332NO8IAJ42L4,not,not,not,not,not,not,not,not,not,not
8107,R3R2FJ5YHRFUSL,not,not,not,not,not,not,not,not,not,not
8108,R2RUDHHM82LHLH,not,not,not,not,not,not,not,not,not,not
8109,R1ANSPQ9RMC511,not,not,not,not,not,not,not,not,not,not
8110,R1QL5Z83A134F1,not,in,not,not,not,not,not,not,not,not
8111,RDS6QG9I7MGG5,not,not,not,not,not,not,not,not,not,not
8112,R1Q045N6YCTTVW,not,not,not,not,not,not,not,not,not,not
8113,R1U2V5UULI0L5K,not,not,not,not,not,not,not,not,not,not
8114,R2KKZOXXGXS96I,not,not,not,not,not,not,not,not,not,not
8115,R4PGDEKH906XU,not,not,not,not,not,not,not,not,not,not
8116,R35TN16KHDKR6N,not,not,not,not,not,not,not,not,not,not
8117,R1277WAXRYI919,not,not,in,not,not,not,in,not,not,not
8118,R1RT6VRGCBWAY3,not,not,in,not,not,not,not,not,not,not
8119,R1LIZG7Q4FRK3P,not,not,not,in,not,not,not,not,not,not
8120,R3SYO7A111AMJO,not,in,not,not,not,not,not,not,not,not
8121,RTM8YC6YYNJE9,not,not,not,not,not,not,not,not,not,not
8122,R9N84EETAQGHO,not,not,not,not,not,not,not,not,not,not
8123,R2UFNP4J45B60H,not,not,not,in,not,not,not,not,not,not
8124,RDBTH81O269PG,not,not,not,not,not,not,not,not,not,not
8125,R13HRS0ME7EB85,not,not,in,not,not,not,not,in,not,not
8126,RUY0C1Z0NBFYO,not,not,not,not,in,not,in,not,not,not
8127,RPD3TAANR7LDW,not,in,not,not,not,not,not,not,not,not
8128,R3I4RAHICNN0RC,not,not,not,not,not,not,not,not,not,not
8129,R165CEKBG2YVU6,not,not,not,not,not,not,not,not,not,not
8130,R2I834EF7I36X5,not,not,in,in,not,not,not,not,not,not
8131,R8ZN2D4TOAZKR,not,not,not,not,not,not,not,not,not,not
8132,R37Z2C06ZLMRDL,not,not,not,not,not,not,not,not,not,not
8133,REGCK029A0PAC,not,not,not,not,not,not,not,not,not,not
8134,R1JUQGGQSSSS1M,not,not,not,not,not,not,not,not,not,not
8135,R23CYSE4VTWXXI,not,in,not,not,not,not,not,not,not,not
8136,R2SQKWBQ528ZFF,not,not,not,not,not,in,not,not,not,not
8137,R13ZV9OCSHXVS,not,not,not,not,in,not,not,not,not,not
8138,RIM18AXGPSKYQ,not,not,not,not,not,not,not,not,not,not
8139,R3K4ZYIVGDVBLF,in,not,in,in,not,not,not,not,not,in
8140,RTGCKZCAA6S8Z,not,not,not,in,in,not,not,not,not,not
8141,RKASDUQKW5UT7,not,in,not,in,not,not,not,not,not,not
8142,R1BLRLXDZY0DX8,not,not,not,not,not,not,not,not,not,not
8143,RVAPURDWUEY92,not,not,in,not,in,not,not,not,not,not
8144,R1XLWCDYC2EK54,not,in,in,not,not,not,not,not,not,not
8145,R14QMG4THGT69Y,not,in,not,not,not,not,not,not,not,not
8146,R1QE74TOJ40H5X,not,not,in,not,not,not,not,not,not,not
8147,R14OB08QPQWRXH,not,not,not,not,not,not,not,not,not,not
8148,R1E4JM180FJ3IH,not,not,not,not,not,not,not,not,not,not
8149,R3M9Q7YLUHNG1J,not,not,not,not,in,not,not,not,not,not
8150,R15R2Q3N1RPIM6,not,not,not,in,not,not,not,not,not,not
8151,RXKQ9VMNYZC3G,not,not,not,not,not,not,not,not,not,not
8152,R4V6TTOUBKL92,not,in,not,not,not,not,not,not,not,not
8153,R140RHUSCZRVRV,not,in,in,not,not,not,not,not,not,not
8154,R3VS30IABZJN6R,not,not,not,not,not,not,not,not,not,not
8155,R196EBXKY92BTC,not,not,in,not,not,not,not,not,not,not
8156,R2ONR9TBINU5V3,not,not,not,not,not,not,not,not,not,not
8157,R1WIQOXCRG0VQ4,not,not,not,not,not,not,not,not,not,not
8158,R2W82BEHXRJDOT,not,not,not,not,not,not,not,not,not,not
8159,RO8XUR7V62M62,not,not,not,not,not,not,not,not,not,not
8160,R19T0PBWO4K0J6,not,not,in,not,not,not,not,not,not,not
8161,R2NDWHKR3ZW23A,not,not,not,not,not,not,not,not,not,not
8162,R17CR6QHVQE7XA,not,not,not,not,not,not,not,not,not,not
8163,R1Z3KJPXXGSC2N,not,not,not,not,not,not,not,not,not,not
8164,R3TU6J3UI3UZ5H,not,not,not,not,not,not,not,not,not,not
8165,RSII9JC3KXUKU,not,not,not,not,not,not,not,not,not,not
8166,R11BYW6IT26DBQ,not,not,not,not,not,not,not,not,not,not
8167,R9G21673ANTKA,not,not,not,not,not,not,not,not,not,not
8168,R19CBCX7SGHFUK,not,not,not,not,not,not,not,not,not,not
8169,R2VTFGYWTM9B8T,not,not,not,not,not,not,not,not,not,not
8170,R6SI906LCSGUP,not,not,not,not,in,not,not,not,not,not
8171,R32NA6G9XL8VAX,not,not,not,not,not,not,not,not,not,not
8172,R1CQIHCJX1OV6,not,not,not,not,not,not,not,not,not,not
8173,R1JTTDM6AUUKEW,not,not,not,not,in,not,not,not,not,not
8174,R3D0DVH17ZV27C,not,not,in,not,not,not,not,not,not,not
8175,R15F8TEM1O748E,not,in,not,not,not,not,not,not,not,not
8176,R2OU3JUD4V4W2Y,not,not,in,not,not,not,not,not,not,not
8177,R1AGUK0T9KEBW1,not,not,not,not,not,not,not,not,not,not
8178,R30R9FIIBM5GOO,not,not,not,not,not,not,not,not,not,not
8179,R3T8JQIN9ZTSSY,not,not,not,not,not,not,not,not,not,not
8180,R34XI9ERSDQ7KI,not,not,not,not,not,not,not,not,not,not
8181,R3FGHVFKWYWCF1,not,not,in,not,not,not,not,not,not,not
8182,RJ4AV0X944M15,not,in,not,not,not,not,not,not,not,not
8183,RO018QGA2VQVP,not,not,not,not,not,not,not,not,not,not
8184,R2RKD5TKI75MEL,not,not,not,not,not,not,not,not,not,not
8185,R3U8X3VYXFGW4Y,not,not,not,not,not,not,not,not,not,not
8186,rukpm9wcjaun0,not,not,in,not,not,not,not,not,not,not
8187,r2wmix00gh03hm,not,not,not,not,not,not,not,not,not,not
8188,r26ymcefuqybs,not,not,not,in,not,not,not,not,not,not
8189,RHNCSRONCAQ5F,not,not,not,not,not,not,not,not,not,not
8190,R388B92OO759H8,not,not,not,not,not,not,not,not,not,not
8191,RXV2Q06MDJN8W,not,not,not,not,not,not,not,not,not,not
8192,R15XB361VT1X3L,not,not,not,not,not,not,not,not,not,not
8193,R2T7VQZED63VWR,not,in,not,not,not,not,not,not,not,not
8194,RQQJQ0QDAR7NZ,not,not,not,not,not,not,not,not,not,not
8195,R14QSCLZ5QIMBV,not,not,not,not,not,not,not,not,not,not
8196,R1YX20AQGQMNXU,not,not,not,not,not,not,not,not,not,not
8197,R1TNKS7YGQWXHL,not,in,not,in,not,not,not,not,not,not
8198,R2SJYX0Q5K14KU,not,not,not,not,not,not,not,not,not,not
8199,R1ZACZDO0IDE79,not,not,in,not,not,not,not,not,not,not
8200,RCDXU541UDYYH,not,not,not,not,not,not,not,not,not,not
8201,R1OE1E00CHV1CS,not,in,not,not,not,not,not,not,not,not
8202,R1OKJFV74HE2CM,not,not,not,not,not,not,not,not,not,not
8203,RRBCNHJFSXD70,not,not,not,not,not,not,not,not,not,not
8204,R2GH7F8YORWOHY,not,not,not,not,not,not,not,not,not,in
8205,R23GQ8PE2HV13,not,not,not,not,not,not,not,not,not,not
8206,R1CKVIJGMNVOLY,not,not,not,not,not,not,not,not,not,not
8207,R1DKSU23FG0GKK,not,not,not,not,in,not,not,not,not,not
8208,R27BF2VLBTLC8A,not,not,not,in,not,not,not,not,not,not
8209,R1D7ERFGWZY8HC,not,not,not,not,not,not,not,not,not,not
8210,R2EL9KN483IZ8Y,not,not,in,not,not,not,not,not,not,not
8211,RU8JLUT6N1FEW,not,not,not,not,not,not,not,not,not,not
8212,R2H66LSFYJRHRD,not,not,not,not,not,not,not,not,not,not
8213,R3EF7VTLS0UJA0,not,in,not,not,not,not,not,not,not,not
8214,R3UC1ZYVPJ8O3R,not,not,not,not,not,not,not,not,not,not
8215,R24KH9OGP8KADU,not,in,not,not,not,not,not,not,not,not
8216,R1XJFL7RX91OWK,not,in,in,not,in,not,not,not,not,not
8217,R1XUCVL557HMQK,not,not,not,not,not,not,not,not,not,not
8218,R3VSCKTP79DX9F,not,not,in,not,not,not,not,not,not,not
8219,R2D887M8D3FBGC,not,not,not,not,not,not,not,not,not,not
8220,R11PLJNL36B8NQ,not,not,in,not,not,not,not,not,not,not
8221,R2OTNLT2FZWE0U,not,not,not,not,not,not,not,not,not,not
8222,R3RIGIT13N3B58,not,not,not,not,not,not,not,not,not,not
8223,RAE01BCY9XUKU,not,not,not,not,not,not,not,not,not,not
8224,RQ57YR2A5V4WM,not,in,not,not,not,not,not,not,not,not
8225,RKA132UL8RNAW,not,not,in,not,not,not,not,not,not,not
8226,R14L4P6B5GOFSH,not,not,not,not,not,not,not,not,not,not
8227,R2XU6MANJ8RW7M,not,not,not,not,not,not,not,not,not,not
8228,R11ZK9N6UBEDW3,not,not,not,not,not,not,not,not,not,not
8229,R33NH5OTP9MN87,not,not,not,not,not,not,not,not,not,not
8230,R2GZZCXC9UVLNU,not,not,not,not,not,not,not,not,not,not
8231,R1351Q36J3Z9Q9,not,not,not,not,not,not,not,not,not,not
8232,R2ZLAZBMBAPH21,not,not,not,not,not,not,not,not,not,not
8233,R2PZE1FOIVLE6T,in,not,not,not,not,not,in,not,not,not
8234,RI6YRMVYZDUBQ,not,not,not,not,not,not,not,not,not,not
8235,R2W81J1QWX1TRZ,not,not,not,not,not,not,not,not,not,not
8236,R1ZRNYDFK49A3J,not,not,not,not,not,not,not,not,not,not
8237,RCQO5EKSAW0D9,not,not,not,not,not,not,not,not,not,not
8238,R3T9CQTKAFWIW3,not,in,not,not,not,not,not,not,not,not
8239,R1ZL9JO6RM5DYD,not,not,in,not,not,not,not,not,not,not
8240,R3STPYJLFS0E2V,not,not,not,not,not,not,not,not,not,not
8241,R12ZIM77MVMGVC,not,not,not,not,not,not,not,not,not,not
8242,R3KR27WY1CLMPN,not,not,not,not,not,not,not,not,not,not
8243,R3NRIVVOP9HZEM,not,in,not,not,not,not,not,not,not,not
8244,RLL37K0MZFIXV,not,not,not,not,not,not,not,not,not,not
8245,RDTTCSOZ43MKX,not,not,not,not,not,not,not,not,not,not
8246,RJSXTLKQMJRPP,not,not,in,not,not,not,not,not,not,not
8247,RDYMD3PQEQAXJ,not,not,not,not,not,not,not,in,not,not
8248,R28D2N3XCWPXW6,not,not,not,not,not,not,not,not,not,not
8249,R3VQBHQO5AYY86,not,not,not,not,not,not,not,not,not,not
8250,RGXZW1C669EDI,not,not,not,not,not,not,not,not,not,not
8251,R1SVQK9TOE76W9,not,not,not,not,not,not,not,not,not,not
8252,R2G5AYZH912DF,not,not,not,not,not,not,not,not,not,not
8253,R25UBGLGGAVT7B,not,not,not,not,not,not,not,not,not,not
8254,R3TD5SKOG0ZC7U,not,not,not,not,not,not,not,not,not,not
8255,R1EY5WFRA4Z2ML,not,in,not,not,not,not,not,not,not,not
8256,R1WI5K7XGH9WY2,not,not,in,not,not,not,not,not,not,not
8257,R1JGVQ88QC6IDJ,not,not,not,not,in,not,not,not,not,not
8258,R3FLPRWW5MSTD,not,not,not,in,not,not,not,not,not,not
8259,R33DY3UDOAED00,not,not,not,not,not,not,not,not,not,not
8260,RGERMNIJ2KR1I,not,not,in,not,not,not,not,not,not,not
8261,R2XNJ6EQW5TCEB,not,not,in,not,not,not,not,not,not,not
8262,R3976WTA5EUL2,not,not,in,not,not,not,not,not,not,not
8263,R2CEOY7IDZ0VC3,not,not,not,not,not,not,not,not,not,not
8264,R16BAIXU3781N1,not,not,not,in,not,not,not,not,not,not
8265,R1H7JA1RP7NGLE,not,not,not,not,not,not,not,not,not,not
8266,R2SPFO8JTDXCA5,not,not,in,not,not,not,not,not,not,not
8267,RFBXBX5NG9BI6,not,not,not,not,in,in,not,not,not,not
8268,RCUWHNNFMOFS,not,not,not,in,not,not,not,not,not,not
8269,R3RDIAC2SR3NS1,not,not,not,not,not,not,not,not,not,not
8270,RTH8JBIFEEZAL,not,not,not,not,not,not,not,not,not,not
8271,R6AYWOGVIWP63,not,not,in,not,not,not,not,not,not,not
8272,RZJ23PIGQVUWO,not,not,not,not,not,not,not,not,not,not
8273,R2DC9IOFR5V0S1,not,not,not,not,not,not,not,not,not,not
8274,R1QHM7EYQYF7NM,not,not,not,not,not,not,not,not,not,not
8275,R128FXXFMQNFDE,not,not,not,not,not,not,not,not,not,not
8276,R1PHLEST3CKMCI,not,not,in,not,not,not,not,not,not,not
8277,RKOJY93XQMN3E,not,not,not,not,not,not,not,not,not,not
8278,R2PE17QEUOU0YD,not,not,not,not,not,not,not,not,not,not
8279,R1EJRQHBJ8NSPV,not,not,in,not,not,not,not,not,not,not
8280,R1LYOFCQX85S3L,not,not,not,not,not,not,not,not,not,not
8281,R3E50YF8KFLURH,not,in,not,in,not,not,not,not,not,not
8282,R2S9F682GC5A0L,not,not,not,not,not,not,not,not,not,not
8283,R2SJV08ROJQVQL,not,not,not,not,not,not,not,not,not,not
8284,R27ATICV5DV2CU,not,in,not,not,not,not,not,not,not,not
8285,R2O4VRS6E8WG6L,not,not,not,not,not,not,not,not,not,not
8286,R342VUTOV7BUFD,not,not,in,not,not,not,not,not,not,not
8287,R3HZ49EF1ZJ250,not,not,not,not,not,not,not,not,not,not
8288,R37S3Z6TM4Z0PO,not,not,in,not,not,not,not,not,not,not
8289,R2OO6CRRV3Z93Q,not,not,not,not,not,not,not,not,not,not
8290,R236Y35GZIO4V4,not,not,not,in,not,not,not,not,not,not
8291,RQWFLMGO23JOL,not,not,in,not,not,not,not,not,not,not
8292,R23YC9K74JTSTZ,not,not,not,not,not,not,not,not,not,not
8293,R1JKCORUVB3DO2,not,not,not,not,not,not,not,not,not,not
8294,R2PQEK5Y4JY9QZ,not,in,not,not,not,not,not,not,not,not
8295,R1EFVAXEO70MEH,not,in,not,not,not,in,not,not,not,not
8296,R1BCV1K2YBORLG,not,in,not,not,not,not,not,not,not,not
8297,RO34D229YF847,not,in,not,not,not,not,not,not,not,not
8298,R3FB30GAZ8S60D,not,not,not,in,not,not,not,not,not,not
8299,RD0E0T8GP25UB,not,not,not,not,not,not,not,not,not,not
8300,RHOG5IVB0BMLI,not,not,not,not,not,not,not,not,not,not
8301,R7AO8GOPIWI99,not,in,not,not,not,not,not,not,not,not
8302,R3ISW7COEWHKJY,not,not,not,not,not,not,not,not,not,not
8303,RQBZEC76J7LRH,not,not,not,not,not,not,not,not,not,not
8304,R3GBN27OZWMWJ1,not,not,not,not,not,not,not,not,not,not
8305,R2U2WHJ1IN0H9Q,not,not,not,in,not,not,not,not,not,not
8306,R3278R4EBQ6Q7N,not,in,not,not,not,not,not,not,not,not
8307,r39t9qtaemc1hk,not,in,not,not,not,not,not,not,not,not
8308,R7PZ824MK9RFC,not,in,not,not,not,not,not,not,not,not
8309,R2Y2KA8H5RS8HY,not,not,in,not,not,not,not,not,not,not
8310,RTHZXQVDM2MBC,not,not,not,not,not,not,not,not,not,not
8311,RP5FDPB0BY2SY,not,not,not,not,not,not,not,not,not,not
8312,RSLL6N0RW318P,not,not,not,not,not,not,not,not,not,not
8313,R2072BVBCY546O,not,in,not,not,not,not,not,not,not,not
8314,R1LTRRVLSR6M3C,not,not,not,not,not,not,not,not,not,not
8315,R3TGOQFCR7BB17,not,not,not,not,not,not,not,not,not,not
8316,R1SMD2C6HSGSYQ,not,not,not,not,not,not,not,not,not,not
8317,R1H08SX2ONEX3F,not,not,in,not,not,not,in,not,not,not
8318,R1UV5DEM8VNA6,not,not,not,not,not,not,not,not,not,not
8319,R6B3WFQJD4KBS,not,not,not,not,not,not,not,not,not,not
8320,R1C8W6KIHZ7RGN,not,not,not,not,not,not,not,not,not,not
8321,R3MBASYJX7VE6U,not,not,not,not,not,not,not,not,not,not
8322,RCVFTJLA95HSV,not,not,not,not,not,not,not,not,not,not
8323,R363OFVAOXQW4E,not,not,in,not,not,not,not,not,not,not
8324,R3ORDP4LMISRUM,not,not,not,not,not,not,not,not,not,not
8325,R1R3L679YZSC0P,not,not,not,in,not,not,not,not,not,not
8326,R1FFF7555S13MI,not,in,in,not,not,not,not,not,not,not
8327,R3CUMINT7UCUX5,not,not,not,not,not,not,not,not,not,not
8328,R1BFUOZW7157VI,not,not,not,not,not,not,not,not,not,not
8329,R2QJZ3BN1AQT62,not,not,in,not,not,not,not,not,not,not
8330,R34ONCVJLJU1N,not,not,in,not,not,not,not,not,not,not
8331,R4YN9UV6QFNS5,not,not,not,not,not,not,not,not,not,not
8332,r3e7g1udp62e71,not,in,not,not,not,not,not,not,not,not
8333,rwqjf5gw7z9r7,not,not,not,not,not,not,not,not,not,not
8334,R8UJ6LKQ55AA9,not,not,not,not,not,not,not,not,not,not
8335,RL7GUXE74OKBO,not,not,not,not,not,not,not,not,not,not
8336,R2JTDROGXSDHCP,not,not,in,not,not,not,not,not,not,not
8337,R1TBV2PLQQYMS7,not,in,not,not,not,not,not,not,not,not
8338,R5G0HHV3Q1JCW,not,not,in,in,not,not,not,not,not,not
8339,RLJ3T4S0DFS4K,in,not,not,not,not,not,not,not,not,not
8340,RN779U5ESK8OB,not,not,not,not,not,not,in,not,not,not
8341,R3PRJID8EJ84GL,not,not,in,not,not,not,not,not,not,not
8342,R3NZZLXUPG04J5,not,not,not,not,not,not,not,not,not,not
8343,R9BF6EIG6K0SE,not,in,not,not,not,not,not,not,not,not
8344,R1TT27JF6VSW8O,not,not,not,not,not,not,not,not,not,not
8345,R3J82CW4FHZ96J,not,in,not,not,not,not,not,not,not,not
8346,R2X9TQQOYI5X5H,not,in,not,not,not,not,not,not,not,not
8347,R3SMTFW0UG4ROQ,not,not,in,not,not,not,not,not,not,not
8348,RLAWRXPNEMQKJ,not,in,not,not,not,not,not,not,not,not
8349,RTDFB8EATMBAX,not,not,not,not,in,not,not,not,not,not
8350,R6O0PGR7K0VPV,not,not,not,not,not,not,not,not,not,not
8351,R13A6Z22JVH8BF,not,not,not,not,not,not,not,not,not,not
8352,R3PFPKYUW7HYNI,not,not,in,in,not,not,not,not,not,not
8353,R379CP9EWGLSNB,not,in,in,not,not,not,not,not,not,not
8354,R314V2KKEIRWMI,not,not,not,not,not,not,not,not,not,not
8355,RIH2DNF6AVPPK,not,not,not,not,not,not,not,not,not,not
8356,R3O47R6RTWLJT7,not,not,not,in,not,not,not,not,not,not
8357,R3VSF2XCV9YQ1O,not,not,not,not,not,not,not,not,not,not
8358,R28PR15ET9NE75,not,not,not,not,not,not,not,not,not,not
8359,R39C36NV19ZS1Z,not,not,not,not,not,not,not,not,not,not
8360,R2R2DIM4NWR0P1,not,not,not,not,not,not,not,not,not,not
8361,R2XA4SXSDQ48Q7,not,not,not,not,not,not,not,not,not,not
8362,R1X0QNJY9PZN2D,not,not,not,not,not,not,not,not,not,not
8363,R3862C177F5UEP,not,not,not,not,not,not,not,not,not,not
8364,R2YTA71B00C3ZM,not,in,in,not,not,not,not,not,not,not
8365,RAYI68QV4T2GQ,not,not,not,not,not,not,not,not,not,not
8366,R8DM62UD16DQV,not,not,not,not,not,not,not,not,not,not
8367,R2CCPFDQY5Q1TI,not,in,in,not,not,not,not,not,not,not
