,word,count,compound
3188,orally,2,0.0
3189,anal,1,0.0
3190,"laugh,you",1,0.0
3191,something.<br,1,0.0
3192,use,11,0.0
3193,seam,2,0.0
3194,nattersutten,1,0.0
3195,similar,89,0.0
3196,useful.<br,1,0.0
3197,story.<br,1,0.0
3198,committed,1,0.2732
3199,torturous,1,-0.5719
3200,sorely,1,0.0
3201,cute...so,1,0.0
3202,lively,1,0.4404
3203,normal,55,0.0
3204,funny...my,1,0.0
3205,children's,5,0.0
3206,tight,15,0.0
3207,really,875,0.0
3208,california,1,0.0
3209,acclaimed,1,0.0
3210,baby..durable,1,0.0
3211,new,438,0.0
3212,luv,1,0.0
3213,cuter,1,0.5106
3214,narrow,7,0.0
3215,adaptable,1,0.0
3216,regularly.<br,2,0.0
3217,organized,1,0.0
3218,wrapped,1,0.0
3219,automatic,5,0.0
3220,unfortunetly,1,0.0
3221,on.<br,1,0.0
3222,lsu,2,0.0
3223,misleading,2,-0.4019
3224,eye-catching,1,0.0
3225,froggie's,1,0.0
3226,thinner,2,0.0
3227,pacimal,1,0.0
3228,aggressively,1,-0.3182
3229,positive,10,0.5574
3230,foe,1,-0.4404
3231,evidently,1,0.0
3232,moldy,1,0.0
3233,mr,3,0.0
3234,routine,1,0.0
3235,useful.want,1,0.0
3236,convertible,1,0.0
3237,diehard,1,0.0
3238,one!<br,1,0.0
3239,usar,1,0.0
3240,negative,28,-0.5719
3241,pastel-colored.<br,1,0.0
3242,nam,1,0.0
3243,annaleigh,1,0.0
3244,back-clearly,1,0.0
3245,unlimited,1,0.0
3246,wish,140,0.4019
3247,vigorously,1,0.128
3248,trusted,2,0.4767
3249,accessible,8,0.0
3250,own,201,0.0
3251,attachment,1,0.296
3252,likely,48,0.0
3253,anti-gas/anti-colic,1,0.0
3254,mix-n-match,1,0.0
3255,bornfree,1,0.0
3256,this-maybe,1,0.0
3257,nunu,1,0.0
3258,upside,23,0.0
3259,newborn-it,1,0.0
3260,likes.<br,1,0.0
3261,tab,2,0.0
3262,extraordinarily,1,0.0
3263,hip,1,0.0
3264,adapt,1,0.0
3265,pricey,17,0.0
3266,dropping<br,1,0.0
3267,bed,5,0.0
3268,theoretically,1,0.0
3269,neutral,37,0.0
3270,authorised,1,0.0
3271,thin/weird.<br,1,0.0
3272,work--the,1,0.0
3273,hooked,3,0.0
3274,tippy,2,0.0
3275,obnoxious,4,-0.4588
3276,detroit,2,0.0
3277,used.<br,1,0.0
3278,perfect,383,0.5719
3279,forever,11,0.0
3280,clunky,1,0.0
3281,yet.i'm,1,0.0
3282,light,90,0.0
3283,medical,32,0.0
3284,preferred,7,0.0
3285,wub-a-nubs,2,0.0
3286,come,2,0.0
3287,anti-bacterial,2,0.0
3288,gotta,1,0.0
3289,decal,1,0.0
3290,typical,10,0.0
3291,historical,1,0.0
3292,auntie,1,0.0
3293,fav,3,0.4588
3294,scratchy,1,0.0
3295,grandmother,1,0.0
3296,warm-hot,1,0.0
3297,ain't,1,0.0
3298,non,5,0.0
3299,recive,1,0.0
3300,them...these,1,0.0
3301,well,847,0.2732
3302,reversible,3,0.0
3303,wet-bag.<br,1,0.0
3304,german,1,0.0
3305,miraculously,1,0.0
3306,heavier(our,1,0.0
3307,albee,1,0.0
3308,eleven,1,0.0
3309,cute....little,1,0.0
3310,nicer.<br,1,0.0
3311,pack,3,0.0
3312,hazardous,3,0.0
3313,bold,2,0.3818
3314,intensive,1,0.0
3315,roundly,1,0.0
3316,orange/green,1,0.0
3317,definitly,1,0.0
3318,organized--a,1,0.0
3319,avent,103,0.0
3320,dinosaur,2,0.0
3321,reasonably-priced,1,0.0
3322,heavy-duty,1,0.0
3323,compatible,5,0.0
3324,nasty-tasting,1,0.0
3325,and<br,1,0.0
3326,nit,1,0.0
3327,mimic,1,0.0
3328,measuring,1,0.0
3329,sleep-deprived,1,0.0
3330,attentive,1,0.0
3331,standart,1,0.0
3332,breast-fed,3,0.0
3333,all-natural,4,0.0
3334,undesirable,1,-0.4404
3335,continuously,1,0.0
3336,softer,1,0.0
3337,bedtime,8,0.0
3338,jagged,1,0.0
3339,appropriately,2,0.0
3340,brian,1,0.0
3341,creased,1,0.0
3342,months...little,1,0.0
3343,amazon,31,0.1779
3344,inuse,1,0.0
3345,significantly,3,0.0
3346,paci-plushi,1,0.0
3347,conducive,1,0.0
3348,asleep.<br,1,0.0
3349,rave,1,0.0
3350,cannot,6,0.0
3351,sanitizer,1,0.0
3352,nice!<br,1,0.0
3353,sturdy,44,0.0
3354,keep,1,0.0
3355,deffrinet,1,0.0
3356,intentional,1,0.0
3357,soothers...<br,1,0.0
3358,issue...i've,1,0.0
3359,discounted,2,0.0516
3360,mostly,28,0.0
3361,medicine,3,0.0
3362,blindly,7,0.0
3363,thru,3,0.0
3364,wonderfully,15,0.5994
3365,hardermore,1,0.0
3366,annoyed,1,-0.3818
3367,avoid,1,-0.296
3368,off-putting,1,0.0
3369,phillips,1,0.0
3370,official,2,0.0
3371,whos,2,0.0
3372,legit,2,0.0
3373,electric,2,0.0
3374,self-proclaimed,1,0.0
3375,used,9,0.0
3376,soothi,1,0.0
3377,germ-free,2,0.0
3378,beanie,4,0.0
3379,face-on,1,0.0
3380,false,6,0.0
3381,in-between,1,0.0
3382,well-designed,2,0.0
3383,grandbaby's,1,0.0
3384,sixth,2,0.0
3385,lost😊<br,1,0.0
3386,conventionally,1,0.0
3387,teal,2,0.0
3388,gift--adorable,1,0.0
3389,sterilize/dry,1,0.0
3390,frayed,1,0.0
3391,squishy,8,0.0
3392,crucial.<br,1,0.0
3393,thin,31,0.0
3394,"i,probably",1,0.0
3395,thought,3,0.0
3396,several,201,0.0
3397,barley,1,0.0
3398,free,130,0.5106
3399,ative,1,0.0
3400,gifts,1,0.0
3401,too-hot,1,0.0
3402,pull,2,0.0
3403,welcome,4,0.4588
3404,elephant,53,0.0
3405,functionally,3,0.0
3406,table,2,0.0
3407,considerably,1,0.0
3408,mexican,1,0.0
3409,caught,2,0.0
3410,dental,7,0.0
3411,vent,1,0.0
3412,tippee,5,0.0
3413,chilled,1,0.0
3414,pro,4,0.0
3415,individually,7,0.0
3416,like:<br,1,0.0
3417,parent--although,1,0.0
3418,boys,4,0.0
3419,visually,2,0.0
3420,novelty,1,0.0
3421,hard-plastic,1,0.0
3422,people's,2,0.0
3423,expected....only,1,0.0
3424,unsure,3,-0.25
3425,"valve,i",1,0.0
3426,unforchantley,1,0.0
3427,much,906,0.0
3428,seahawk,1,0.0
3429,safely,8,0.4939
3430,everyday...literally!<br,1,0.0
3431,single-piece,1,0.0
3432,peaceful,1,0.4939
3433,alot,5,0.0
3434,hassle,1,0.0
3435,shipping-so,1,0.0
3436,breastmilk,1,0.0
3437,scuffed,1,0.0
3438,lovingly,1,0.6369
3439,unlucky,1,0.0
3440,too,849,0.0
3441,vitamins.<br,1,0.0
3442,soothing,10,0.3182
3443,knee-jerk,1,0.0
3444,try,1,0.0
3445,irrelevant,1,0.0
3446,csi,1,0.0
3447,worthless,2,-0.4404
3448,worked,1,0.0
3449,slanted,1,0.0
3450,actual,39,0.0
3451,froggy,2,0.0
3452,unexplained,1,0.0
3453,explosive,1,0.0
3454,pet,1,0.0
3455,now.<br,2,0.0
3456,wet/dirty,1,0.0
3457,physically,6,0.0
3458,c,1,0.0
3459,thread,3,0.0
3460,here,165,0.0
3461,smoothie,2,0.0
3462,temporary,1,0.0
3463,suckable,3,0.0
3464,soupy,1,0.0
3465,teething,5,0.0
3466,texas,4,0.0
3467,potentially,6,0.0
3468,uncontrolled,1,-0.25
3469,discernible,1,0.0
3470,atual,1,0.0
3471,toghtly,1,0.0
3472,snap-closure,1,0.0
3473,pacifier,169,0.0
3474,soap,5,0.0
3475,defintely,1,0.0
3476,fur,1,0.0
3477,realistic,2,0.0
3478,erect,1,0.0
3479,incredible,1,0.0
3480,big-went,1,0.0
3481,adorable.a,1,0.0
3482,interestingly,1,0.4019
3483,mom's,1,0.0
3484,interchangeable,5,0.0
3485,extra,104,0.0
3486,unbelievably,1,0.0
3487,frog's,1,0.0
3488,puppy,69,0.0
3489,separated,1,0.0
3490,marked,1,0.0
3491,cloudy,1,0.0
3492,wubbanub--he,1,0.0
3493,flimsy,11,0.0
3494,dry,64,0.0
3495,now...due,1,0.0
3496,mos,5,0.0
3497,novel,1,0.3182
3498,featuring,1,0.0
3499,up.i,1,0.0
3500,half,18,0.0
3501,mom-to,1,0.0
3502,copy-like,1,0.0
3503,fat,5,0.0
3504,meditative,2,0.34
3505,ago,61,0.0
3506,comical,2,0.0
3507,soother,5,0.0
3508,hard,394,-0.1027
3509,ergonomic/orthodontic,1,0.0
3510,pick,1,0.0
3511,is-especially,1,0.0
3512,critical,4,-0.3182
3513,animal's,2,0.0
3514,avoidable.<br,1,0.0
3515,amazon!!!<br,1,0.0
3516,super-cute,1,0.0
3517,worry-free,1,0.0
3518,loudly,2,0.0
3519,gosh,1,0.0
3520,stressed,2,-0.34
3521,washed.<br,1,0.0
3522,playful,2,0.4404
3523,feeding<br,1,0.0
3524,big,354,0.0
3525,softflex,1,0.0
3526,parent-to-be,1,0.0
3527,military,1,0.0
3528,gradually,1,0.0
3529,panic,2,-0.5106
3530,greenish,1,0.0
3531,irresistibly,1,0.0
3532,purchased,2,0.0
3533,kitty,10,0.0
3534,granddaughter's,4,0.0
3535,ship,2,0.0
3536,duck,1,0.0
3537,away,214,0.0
3538,high-quality,2,0.0
3539,mobile,5,0.0
3540,overbite,1,0.0
3541,fyi,2,0.2023
3542,garish,2,0.0
3543,wanna,1,0.0
3544,etc-dont,1,0.0
3545,definite,4,0.2732
3546,restless,1,-0.2732
3547,today's,1,0.0
3548,mam,53,0.0
3549,colicky,7,0.0
3550,probably,139,0.0
3551,pther,1,0.0
3552,awsome,1,0.0
3553,wabbanub,2,0.0
3554,dog,6,0.0
3555,expensive,95,0.0
3556,venting,1,0.0
3557,still.<br,1,0.0
3558,giddy,1,-0.1531
3559,chinese,1,0.0
3560,two-month,1,0.0
3561,misleading!<br,1,0.0
3562,fill,2,0.0
3563,sleepy,7,0.0
3564,unappealing,1,0.0
3565,currently,15,0.0
3566,beautiful,28,0.5994
3567,awkward,9,-0.1531
3568,equally,5,0.0
3569,bottom,15,0.0
3570,deprived,1,-0.4767
3571,dear,4,0.3818
3572,waterproof,5,0.0
3573,necessary.<br,2,0.0
3574,flipping,1,0.0
3575,up.<br,4,0.0
3576,frozen,3,0.0
3577,allow,1,0.2263
3578,grey,3,0.0516
3579,wubb-a-nubs,1,0.0
3580,sleepless,4,0.0
3581,great....i,1,0.0
3582,prone,2,0.0
3583,flawless,2,0.5106
3584,friday,1,0.0
3585,must-have,3,0.0
3586,looooonnnng,1,0.0
3587,seventeen,1,0.0
3588,absoluteness,1,0.0
3589,out.<br,6,0.0
3590,non-soothie,1,0.0
3591,altogether,4,0.0
3592,freaky,1,-0.3612
3593,couch,4,0.0
3594,bon-ified,1,0.0
3595,effectively,2,0.4404
3596,knowingly,1,0.0
3597,width,1,0.0
3598,cared,1,0.4215
3599,inpronounced,1,0.0
3600,supe,1,0.0
3601,shortly,5,0.0
3602,uncoordinated,1,0.0
3603,glowing...two,1,0.0
3604,expensive)<br,1,0.0
3605,semi-transparent,1,0.0
3606,gorgeous,4,0.6124
3607,price....my,1,0.0
3608,lo's,2,0.0
3609,art,1,0.0
3610,cheezy,1,0.0
3611,id,2,0.0
3612,st,1,0.0
3613,wee,3,0.0
3614,toy's,1,0.0
3615,messy,3,-0.3612
3616,entire,43,0.0
3617,chomp,1,0.0
3618,sandwich,1,0.0
3619,different,460,0.0
3620,thier,1,0.0
3621,bm,1,0.0
3622,pungent,1,0.0
3623,do.<br,1,0.0
3624,manual,1,0.0
3625,nuby,5,0.0
3626,secretly,1,0.0
3627,first,603,0.0
3628,ordinary,8,0.0
3629,nearly,39,0.0
3630,pacis,11,0.0
3631,resist,1,0.0
3632,mother-to-be,1,0.0
3633,sec,1,0.0
3634,blindfold,1,0.0
3635,gonna,7,0.0
3636,mixed,6,0.0
3637,approximately,2,0.0
3638,certainly,20,0.34
3639,reddish,1,0.0
3640,again.<br,3,0.0
3641,permantly,1,0.0
3642,thrown,1,0.0
3643,genuinely,3,0.0
3644,diligent,2,0.0
3645,upright,1,0.0
3646,unevenly,2,0.0
3647,wubbanub,42,0.0
3648,boyish,2,0.0
3649,chuck,1,0.0
3650,bpa/pvc/phthalates-free,1,0.0
3651,fleece,2,0.0
3652,lost!<br,1,0.0
3653,garbage,1,0.0
3654,challenging,1,0.1531
3655,attached...so,1,0.0
3656,separate,18,0.0
3657,marvelous,1,0.5994
3658,underneath,1,0.0
3659,content,8,0.0
3660,elegant,1,0.4767
3661,dried,1,0.0
3662,thankfully,12,0.4215
3663,non-contact,2,0.0
3664,clear-ish,1,0.0
3665,proven,1,0.0
3666,looked,3,0.0
3667,crappy,1,-0.5574
3668,away.<br,3,0.0
3669,disabled,1,0.0
3670,satisfied.<br,1,0.0
3671,esle,1,0.0
3672,flexing,1,0.0
3673,least.<br,1,0.0
3674,"recommend,<br",1,0.0
3675,awhile,4,0.0
3676,attached.<br,2,0.0
3677,straight/beautiful,1,0.0
3678,recieved,1,0.0
3679,pour,1,0.0
3680,more....fast,1,0.0
3681,reason--couldn't,1,0.0
3682,clever,7,0.4588
3683,once.<br,1,0.0
3684,inconvenient,4,-0.34
3685,bacterial,2,0.0
3686,hospital-he,1,0.0
3687,excelente,1,0.0
3688,um,1,0.0
3689,dark,99,0.0
3690,european,3,0.0
3691,long--hope,1,0.0
3692,addictive,1,0.0
3693,nobody,1,0.0
3694,reverse,1,0.0
3695,gentle,8,0.4404
3696,ortho,4,0.0
3697,suggest,1,0.0
3698,importantly,13,0.3182
3699,nap/night,1,0.0
3700,north,1,0.0
3701,extreme,2,0.0
3702,uncomfortably,1,-0.4019
3703,up!<br,1,0.0
3704,started,1,0.0
3705,temp,1,0.0
3706,split-ring,1,0.0
3707,fascinating,1,0.5423
3708,seemingly,2,0.0
3709,impact-resistant,1,0.0
3710,"decribed,my",1,0.0
3711,grateful,10,0.4588
3712,dual,2,0.0
3713,from.this,1,0.0
3714,much.big,1,0.0
3715,philips,5,0.0
3716,present,17,0.0
3717,w,2,0.0
3718,medium-soft,1,0.0
3719,classical,1,0.0
3720,set,1,0.0
3721,fanatic,1,0.0
3722,retro,1,0.0
3723,built-in,1,0.0
3724,dedicated,1,0.4588
3725,newborn).<br,1,0.0
3726,suprisingly,1,0.0
3727,comfort,2,0.3612
3728,scientifically,1,0.0
3729,bc,1,0.0
3730,noticably,1,0.0
3731,im,12,0.0
3732,wubbunub,1,0.0
3733,pictured.<br,1,0.0
3734,actively,4,0.3182
3735,cuddly--a,1,0.0
3736,teat,1,0.0
3737,un-usable,1,0.0
3738,upturned,1,0.0
3739,goofy,1,0.0
3740,noise,1,0.0
3741,bpa,33,0.0
3742,zebra,1,0.0
3743,night-night,1,0.0
3744,flow,2,0.0
3745,superior,2,0.5423
3746,teh,3,0.0
3747,synthetics!<br,1,0.0
3748,hehe<br,1,0.0
3749,faded,4,0.0
3750,princess,4,0.0
3751,shhh,1,0.0
3752,described,17,0.0
3753,eay,1,0.0
3754,definitely,254,0.4019
3755,hhopefully,1,0.0
3756,here.<br,1,0.0
3757,"sort,y",1,0.0
3758,newborns.<br,2,0.0
3759,straight-nipple,1,0.0
3760,expensive--yes,1,0.0
3761,abroad,1,0.0
3762,bella,2,0.0
3763,pliable,9,0.0
3764,hirrible,1,0.0
3765,pacified,1,0.0
3766,horrific,1,-0.6597
3767,necessarily,3,0.0
3768,rarely,14,0.0
3769,nuks,6,0.0
3770,interfere,3,0.0
3771,doesn't,70,0.0
3772,pros:<br,3,0.0
3773,hard-to-reach,1,0.0
3774,priceless,6,0.0
3775,unequivocally,1,0.0
3776,durable,120,0.0
3777,nooooo,1,0.0
3778,covered,1,0.0
3779,air-dried,1,0.0
3780,as,467,0.0
3781,babys,3,0.0
3782,mere,1,0.0
3783,sleep,52,0.0
3784,using.<br,2,0.0
3785,initially,29,0.0
3786,velour,2,0.0
3787,readily,6,0.0
3788,sample,2,0.0
3789,useable,1,0.0
3790,residue,3,0.0
3791,wet,28,0.0
3792,simplistic,1,0.0
3793,however,296,0.0
3794,possessed,1,0.0
3795,genuine,2,0.0
3796,wherever,1,0.0
3797,newly,3,0.0
3798,pretty,205,0.4939
3799,broaden,1,0.0
3800,proper,3,0.0
3801,cutetolookat,1,0.0
3802,exelente,1,0.0
3803,anti-colic,1,0.0
3804,cute!<br,3,0.0
3805,staple,1,0.0
3806,two-pack,1,0.0
3807,i-hate-my-carseat-and-just-want-to-scream,1,0.0
3808,closed,8,0.0
3809,push,1,0.0
3810,paul,1,0.0
3811,great--until,1,0.0
3812,cpap,1,0.0
3813,flouridated,1,0.0
3814,rapid,1,0.0
3815,bottle-fed,1,0.0
3816,hidden,2,0.0
3817,impulse,2,0.0
3818,unclear,2,-0.25
3819,thumb,8,0.0
3820,excellent,103,0.5719
3821,trendy,4,0.0
3822,pacifier-keeper,1,0.0
3823,unisex,3,0.0
3824,amazing,26,0.5859
3825,"pessoas,inclusive",1,0.0
3826,greeat,1,0.0
3827,further,4,0.0
3828,warm/hot,1,0.0
3829,binky,18,0.0
3830,spout/knob,1,0.0
3831,lazy,5,-0.3612
3832,cat,2,0.0
3833,agree,1,0.3612
3834,top,43,0.2023
3835,browns,1,0.0
3836,swore,1,0.0
3837,snap,6,0.0
3838,unpractical.<br,1,0.0
3839,previous,14,0.0
3840,comprehensive,1,0.25
3841,frantic,1,-0.4404
3842,secure,8,0.34
3843,comparably,1,0.0
3844,detergent,1,0.0
3845,nub,5,0.0
3846,early.<br,1,0.0
3847,reassuring,1,0.4019
3848,massive,3,0.0
3849,saliva,2,0.0
3850,adiaper,1,0.0
3851,numerous,6,0.0
3852,well...<br,1,0.0
3853,receptive,1,0.0
