,word,count,compound
3158,nice！,1,0.0
3159,honestly,39,0.4588
3160,bare,3,0.0
3161,capable,6,0.3818
3162,agian,1,0.0
3163,proudly,1,0.5574
3164,scratches,1,0.0
3165,fast.the,1,0.0
3166,intercontinental,1,0.0
3167,additionally,7,0.0
3168,vital,1,0.296
3169,off/low/high,2,0.0
3170,slow/warm,2,0.0
3171,unknown,1,0.0
3172,years-old,1,0.0
3173,okay.<br,1,0.0
3174,self-done,1,0.0
3175,u.s,4,0.0
3176,hence,3,0.0
3177,one<br,2,0.0
3178,personal,31,0.0
3179,oxy,1,0.0
3180,reddish,1,0.0
3181,danger.<br,1,0.0
3182,mine.<br,1,0.0
3183,tiny,73,0.0
3184,farouck,1,0.0
3185,circular,3,0.0
3186,wouldn't,29,0.0
3187,vaguely,1,0.0
3188,relatively,64,0.0
3189,dry.<br,3,0.0
3190,valuable,8,0.4767
3191,"hot,warm",1,0.0
3192,looked,4,0.0
3193,boar,1,0.0
3194,warm,179,0.2263
3195,years.<br,3,0.0
3196,screeching,1,0.0
3197,kinky,3,0.0
3198,hotter,1,0.0
3199,elsewhere,15,0.0
3200,less-strong,1,0.0
3201,random,2,0.0
3202,organizational,1,0.0
3203,excess,13,0.0
3204,ffaaaabbbuulloooouusss,1,0.0
3205,long...(maybe,1,0.0
3206,knot,1,0.0
3207,old,798,0.0
3208,chemical,1,0.0
3209,one--the,2,0.0
3210,set-in,1,0.0
3211,time.<br,5,0.0
3212,dry<br,2,0.0
3213,unusable,10,0.0
3214,hang-up,2,0.0
3215,aesthetically,8,0.0
3216,firstly,1,0.0
3217,now,777,0.0
3218,ill,1,-0.4215
3219,emf,1,0.0
3220,perpetual,1,0.0
3221,presumably,1,0.0
3222,exciting,1,0.4939
3223,dangerous.<br,2,0.0
3224,humorous,1,0.3818
3225,air-speed/heat,1,0.0
3226,stray,1,0.0
3227,australian,2,0.0
3228,squirrel,1,0.0
3229,connected,1,0.0
3230,wrapp-it,1,0.0
3231,forever.<br,1,0.0
3232,doesnt,8,0.0
3233,laugh,1,0.5574
3234,very<br,1,0.0
3235,today's,1,0.0
3236,powerful--it,1,0.0
3237,on-the-go,2,0.0
3238,stuffable,1,0.0
3239,complementary,1,0.0
3240,blowdry,2,0.0
3241,cool-touch,1,0.0
3242,worry,1,-0.4404
3243,recommended.<br,1,0.0
3244,baby,2,0.0
3245,throw,1,0.0
3246,dependably,1,0.0
3247,it--only,1,0.0
3248,truthfully,2,0.4404
3249,double,17,0.0
3250,omg,1,0.0
3251,successfully,4,0.4939
3252,earned,1,0.0
3253,power.<br,2,0.0
3254,convinced,2,0.4019
3255,re-working,1,0.0
3256,hot/warm/cold,2,0.0
3257,medium-wood,1,0.0
3258,unusually,1,0.0
3259,drawer!<br,1,0.0
3260,unnoticeable,1,0.0
3261,setting.<br,1,0.0
3262,extremely,169,0.0
3263,helps.<br,2,0.0
3264,firm,1,0.0
3265,loud,322,0.0
3266,nightly,1,0.0
3267,snap-in,1,0.0
3268,long--the,1,0.0
3269,fprceful,1,0.0
3270,total,24,0.0
3271,h,1,0.0
3272,suppose,9,0.0
3273,kill-a-watt's,1,0.0
3274,sassy,1,0.0
3275,dryer--adding,1,0.0
3276,excessive,6,0.0
3277,they're,9,0.0
3278,modern,12,0.0
3279,particular,45,0.0
3280,non-revlon,1,0.0
3281,yeah,6,0.296
3282,trouble-free,1,0.0
3283,ineffective,1,-0.128
3284,domestic,5,0.0
3285,ergonomic,16,0.0
3286,undergo,1,0.0
3287,exceeded,3,0.0
3288,pry,1,0.0
3289,recommendperfectly,1,0.0
3290,sudden,16,0.0
3291,scratchy,1,0.0
3292,marriott,7,0.0
3293,wiggly,1,0.0
3294,plastic-ky,1,0.0
3295,generic,5,0.0
3296,sharp,14,0.0
3297,dish,1,0.0
3298,ac,6,0.0
3299,impeccably,1,0.0
3300,bristle,4,0.0
3301,clearly,20,0.4019
3302,two-handed,1,0.0
3303,rubberized,7,0.0
3304,desired,7,0.2732
3305,fine-ish,1,0.0
3306,listed,1,0.0
3307,reputable,5,0.0
3308,xmas,3,0.0
3309,quietcompared,1,0.0
3310,married,1,0.0
3311,lol<br,1,0.0
3312,disgustingly,1,-0.5994
3313,salient,1,0.2732
3314,cold...it,1,0.0
3315,high-medium-low,1,0.0
3316,wirey,1,0.0
3317,semi-long,1,0.0
3318,bolton's--or,1,0.0
3319,better.<br,1,0.0
3320,ionque,1,0.0
3321,users<br,1,0.0
3322,wild,5,0.0
3323,"difficult,will",1,0.0
3324,secret...cheap,1,0.0
3325,landry,1,0.0
3326,fore,1,0.0
3327,downside,1,-0.25
3328,filter,2,0.0
3329,gigantic,3,0.0
3330,then,486,0.0
3331,non-tourmaline,2,0.0
3332,we'll,8,0.0
3333,dry,687,0.0
3334,fully,32,0.0
3335,doggy,2,0.0
3336,adequate,29,0.2263
3337,tolerable,6,0.0
3338,lug,1,0.0
3339,hais,1,0.0
3340,regretable,1,0.0
3341,hands-light,1,0.0
3342,lasted!<br,1,0.0
3343,afro,3,0.0
3344,telling,1,0.0
3345,cooking,1,0.0
3346,extraordinary.......i,1,0.0
3347,long...and,1,0.0
3348,repetitive-use,1,0.0
3349,curly-haired,1,0.0
3350,short-term,1,0.0
3351,potent,2,0.0
3352,difficult,127,-0.3612
3353,notably,1,0.0
3354,last,666,0.0
3355,mid-way,2,0.0
3356,eu,1,0.0
3357,diff-user,1,0.0
3358,hype,1,0.0
3359,fabio,1,0.0
3360,what's,3,0.0
3361,former,14,0.0
3362,creative,3,0.4404
3363,middle,16,0.0
3364,definiitely,1,0.0
3365,ths,1,0.0
3366,follow,3,0.0
3367,drying,66,0.0
3368,best,30,0.6369
3369,literally,54,0.0
3370,greatly,8,0.0
3371,confused,1,-0.3182
3372,electrician,5,0.0
3373,satisfied,72,0.4215
3374,yr,7,0.0
3375,steep,2,0.0
3376,happily,9,0.5574
3377,live-up,1,0.0
3378,haired,2,0.0
3379,medium-fine,1,0.0
3380,shot.<br,1,0.0
3381,cool<br,1,0.0
3382,arrive,6,0.0
3383,sparked,1,0.0
3384,young,10,0.0
3385,intense,13,0.0772
3386,ouch,4,0.0
3387,sleak,1,0.0
3388,wind-up,1,0.0
3389,indestructible,1,0.1531
3390,second,270,0.0
3391,blue,37,0.0
3392,watt,45,0.0
3393,extravagant.<br,1,0.0
3394,frizz'.<br,1,0.0
3395,banana,1,0.0
3396,thankfully,7,0.4215
3397,walmart,3,0.0
3398,regret,5,-0.4215
3399,someone's,3,0.0
3400,developed,1,0.0
3401,relaxed,3,0.4939
3402,angry,8,-0.5106
3403,again<br,1,0.0
3404,upwards,1,0.0
3405,impeccable,2,0.0
3406,rubber-like,1,0.0
3407,inconspicuous,2,0.0
3408,leery,1,0.0
3409,origanl,1,0.0
3410,towel-dried,1,0.0
3411,unfortunatley,1,0.0
3412,tho,1,0.0
3413,unintentionally,5,0.0
3414,cool.<br,2,0.0
3415,quiet<br,2,0.0
3416,soon,87,0.0
3417,genius,1,0.0
3418,characteristic,2,0.0
3419,fav,1,0.4588
3420,ultra,7,0.0
3421,short/med,1,0.0
3422,granny,1,0.0
3423,bedhead,1,0.0
3424,hopeless,1,-0.4588
3425,freezy/curly,1,0.0
3426,this<br,1,0.0
3427,pleased.<br,2,0.0
3428,cordless,1,0.0
3429,apparent,6,0.0
3430,quibble,5,0.0
3431,stored,1,0.0
3432,thie,1,0.0
3433,exessive,1,0.0
3434,so,2215,0.0
3435,deceptive,4,0.0
3436,upper,2,0.0
3437,folding,11,0.0
3438,unit's,3,0.0
3439,blah,1,-0.1027
3440,ojon,1,0.0
3441,styrofoam,1,0.0
3442,rigid,3,-0.128
3443,tangly,2,0.0
3444,it).<br,3,0.0
3445,accessory,1,0.0
3446,oster,2,0.0
3447,slips,1,0.0
3448,uneven,2,0.0
3449,was--which,1,0.0
3450,unheard,3,0.0
3451,fathom,1,0.0
3452,recomended,1,0.0
3453,back,428,0.0
3454,type-a,1,0.0
3455,add.the,1,0.0
3456,english,6,0.0
3457,accents.<br,1,0.0
3458,positively,2,0.5267
3459,low-emf,1,0.0
3460,friz,2,0.0
3461,heat.<br,5,0.0
3462,pleasantly,30,0.4767
3463,smoother,21,0.0
3464,non-ceramic,3,0.0
3465,it...i,1,0.0
3466,plain,2,0.0
3467,carrying,1,0.0
3468,those.<br,1,0.0
3469,barbie-doll,1,0.0
3470,poorly,21,0.0
3471,she'll,1,0.0
3472,frozen,2,0.0
3473,professional-grade,1,0.0
3474,fiercely,1,0.0
3475,minor,35,0.0
3476,earth,1,0.0
3477,unacceptable,3,-0.4588
3478,times.<br,1,0.0
3479,high-cold,1,0.0
3480,especiallly,1,0.0
3481,regardless,4,0.0
3482,drasticly,1,0.0
3483,it.is,1,0.0
3484,pleasently,1,0.0
3485,babybliss,1,0.0
3486,low/low,1,0.0
3487,outer/style,1,0.0
3488,ater,1,0.0
3489,specific,18,0.0
3490,faux,1,0.0
3491,one--it,1,0.0
3492,ver,2,0.0
3493,evenly,14,0.0
3494,etc.<br,3,0.0
3495,loos,1,0.0
3496,failing,1,-0.5106
3497,weighty,1,0.0
3498,intact,5,0.2023
3499,upgrade,4,0.0
3500,reliable,52,0.0
3501,internal,16,0.0
3502,hairy,1,0.0
3503,repeatedly.<br,1,0.0
3504,unsuccessfully,1,-0.4019
3505,okay,30,0.2263
3506,unwieldy,8,0.0
3507,startling,1,0.0772
3508,handy/powerful,1,0.0
3509,four-year,1,0.0
3510,up.<br,3,0.0
3511,heating/electrical/mechanical,1,0.0
3512,added,30,0.0
3513,infrequent,1,0.0
3514,incorrectly,1,0.0
3515,unhealthy,4,-0.5267
3516,ive,17,0.0
3517,ergonimical,1,0.0
3518,dive,1,0.0
3519,unraveled,1,0.0
3520,straightener,2,0.0
3521,ningun,1,0.0
3522,accidentely,1,0.0
3523,luggage,1,0.0
3524,mental,1,0.0
3525,deluxe,1,0.0
3526,very,2640,0.0
3527,unsuccessful,2,-0.3612
3528,well!<br,1,0.0
3529,hair-care,2,0.0
3530,mounting,1,0.0
3531,curls,4,0.0
3532,tone,1,0.0
3533,advanced,1,0.25
3534,fr,1,0.0
3535,used....expect,1,0.0
3536,white,40,0.0
3537,upside-down,3,0.0
3538,you'll,20,0.0
3539,lousy,4,-0.5423
3540,certified,1,0.0
3541,sides!!!!!!!!<br,1,0.0
3542,dang,3,0.0
3543,dryers.<br,1,0.0
3544,unrecognizable,1,0.0
3545,blower....especially,1,0.0
3546,quiet--even,1,0.0
3547,nonetheless,5,0.0
3548,hair....only,1,0.0
3549,fabulously,3,0.0
3550,cvs,1,0.0
3551,slave,1,0.0
3552,forth,2,0.0
3553,happy,537,0.5719
3554,branded,1,0.0
3555,hands,2,0.0
3556,news--even,1,0.0
3557,clamp,1,0.0
3558,accounts!<br,1,0.0
3559,unfounded,1,0.0
3560,gently,13,0.4588
3561,curved,2,0.0
3562,win-win,1,0.0
3563,ago.....i,1,0.0
3564,poorly-designed,1,0.0
3565,minimal,28,0.0
3566,u,14,0.0
3567,helpful!<br,1,0.0
3568,frugal,1,0.0
3569,ugly,14,-0.5106
3570,caribbean,1,0.0
3571,cold-shot,3,0.0
3572,rapidly.<br,1,0.0
3573,affraid,1,0.0
3574,awkard,1,0.0
3575,dryer<br,2,0.0
3576,july,2,0.0
3577,girlfriend,2,0.0
3578,fantastic,81,0.5574
3579,rounded,2,0.0
3580,quikstyle,1,0.0
3581,warranty,8,0.0
3582,dual,102,0.0
3583,quickly)<br,1,0.0
3584,ul,3,0.0
3585,hair-drying,2,0.0
3586,powerfully,2,0.0
3587,curly,338,0.0
3588,specified,1,0.0
3589,daughter,2,0.0
3590,thirdly,1,0.0
3591,fluffy,4,0.0
3592,asap,1,0.0
3593,why.<br,1,0.0
3594,digital,7,0.0
3595,laud,1,0.0
3596,me.<br,1,0.0
3597,vague,3,-0.1027
3598,quiet--i,1,0.0
3599,instead,138,0.0
3600,severe,4,-0.3818
3601,low-cold,1,0.0
3602,accidental,4,-0.0772
3603,service-oriented,1,0.0
3604,exist,1,0.0
3605,inevitably,3,0.0
3606,ago?<br,1,0.0
3607,hadn't,1,0.0
3608,certain,30,0.2732
3609,undirected,1,0.0
3610,overwhelming,1,0.0
3611,hot-boxed,1,0.0
3612,partial,2,0.0
3613,encontrarme,1,0.0
3614,newand,1,0.0
3615,otherwise,78,0.0
3616,previously,59,0.0
3617,annual,1,0.0
3618,temperad,1,0.0
3619,scrapbook,1,0.0
3620,it..less,1,0.0
3621,blade-diverter,1,0.0
3622,itty,1,0.0
3623,babylisspro,1,0.0
3624,light-weight,22,0.0
3625,thoroughly,15,0.0
3626,along,8,0.0
3627,still,708,0.0
3628,restuck.<br,1,0.0
3629,bright--a,1,0.0
3630,indeed,23,0.0
3631,save,1,0.4939
3632,current,51,0.0
3633,lasts!<br,1,0.0
3634,timely,9,0.0
3635,box-like,1,0.0
3636,kindda,1,0.0
3637,dryer)<br,1,0.0
3638,needed.<br,1,0.0
3639,definetely,3,0.0
3640,dryer....for,1,0.0
3641,eligible,1,0.0
3642,ut,1,0.0
3643,super-dooper-strong,1,0.0
3644,exhuberant,1,0.0
3645,else--a,1,0.0
3646,seamless,1,0.0
3647,attachments<br,1,0.0
3648,vrbo,1,0.0
3649,low.<br,1,0.0
3650,stolen......i,1,0.0
3651,predominant,1,0.0
3652,ion-thingy,1,0.0
3653,light...and,1,0.0
3654,motorhome,1,0.0
3655,seriously,44,-0.1779
3656,spare,9,0.0
3657,pronto,1,0.0
3658,unbias,1,0.0
3659,dispersed,1,0.0
3660,everywhere,20,0.0
3661,duckbill-looking,1,0.0
3662,precise,5,0.0
3663,dimm,1,0.0
3664,instantaneously,1,0.0
3665,purportedly,1,0.0
3666,upstairs,2,0.0
3667,extensively,1,0.0
3668,petty,1,-0.2023
3669,perm,2,0.0
3670,clipper,2,0.0
3671,drying...so,1,0.0
3672,dryer...unfortunately,1,0.0
3673,detailed,3,0.0
3674,suddenly,38,0.0
3675,the-art,1,0.0
3676,ninja,1,0.0
3677,analytical,1,0.0
3678,purchased,4,0.0
3679,orignally,1,0.0
3680,mainly,25,0.0
3681,damned,1,-0.3818
3682,down,130,0.0
3683,acidentally,1,0.0
3684,plus,39,0.0
3685,tepid,1,0.0
3686,dryer....great,1,0.0
3687,working.<br,1,0.0
3688,untreated,1,0.0
3689,extreme,4,0.0
3690,nunca,1,0.0
3691,powerful,846,0.4215
3692,optional,8,0.0
3693,tile,2,0.0
3694,melted,2,0.0
3695,sporadically,1,0.0
3696,daughter's,9,0.0
3697,box--no,1,0.0
3698,functions,2,0.0
3699,basically,34,0.0
3700,sufficently,1,0.0
3701,drying.........haven't,1,0.0
3702,switchable,1,0.0
3703,design.especially,1,0.0
3704,of!<br,1,0.0
3705,pitiful,1,-0.4939
3706,advice,1,0.0
3707,sucked,1,-0.4588
3708,cold.<br,2,0.0
3709,fuzz,1,0.0
3710,unmaneuverable,1,0.0
3711,liked,2,0.4215
3712,shonnila<br,1,0.0
3713,chronically,1,0.0
3714,fast-drying,1,0.0
3715,stubborn,2,-0.4019
3716,noise..didn't,1,0.0
3717,tidy,2,0.0
3718,loyal,2,0.4767
3719,huge,93,0.3182
3720,opposite,8,0.0
3721,girly,1,0.0
3722,guess,5,0.0
3723,locally,11,0.0
3724,un-noticable,1,0.0
3725,late,34,0.0
3726,bearable,2,0.0
3727,dryer...sticky,1,0.0
3728,crazy.<br,1,0.0
3729,standard,45,0.0
3730,chi's,1,0.0
3731,practicable,1,0.0
3732,nite-lite,1,0.0
3733,consistently,10,0.0
3734,therein,1,0.0
3735,home.<br,2,0.0
3736,grippable,1,0.0
3737,profesional,2,0.0
3738,appreciate,3,0.4019
3739,unpleasant,5,-0.4767
3740,linen,1,0.0
3741,v-s,1,0.0
3742,needaa,1,0.0
3743,worthwhile,3,0.34
3744,costly,4,-0.1027
3745,convient,1,0.0
3746,concentrator-the,1,0.0
3747,tough,10,-0.128
3748,avidly,1,0.0
3749,dependant,1,0.0
3750,gunmetal,1,0.0
3751,displeased,1,-0.4404
3752,proffessional,2,0.0
3753,flawlessly,5,0.2023
3754,hasn't,5,0.0
3755,often.<br,1,0.0
3756,hose,15,0.0
3757,quit<br,1,0.0
3758,adore,1,0.5574
3759,lm,1,0.0
3760,anyway).<br,1,0.0
3761,described.<br,1,0.0
3762,afterward,1,0.0
3763,control,1,0.0
3764,accident,1,-0.4767
3765,whatsoever,5,0.0
3766,hairdryer...perfect,1,0.0
3767,petite,3,0.0
3768,easily<br,1,0.0
3769,fresh,4,0.3182
3770,thing-marques,1,0.0
3771,blew,3,0.0
3772,tiempos,1,0.0
3773,add-on,2,0.0
3774,animal,2,0.0
3775,wiring,1,0.0
3776,sofar,1,0.0
3777,nope,1,0.0
3778,unexpected,4,0.0
3779,grown-up,1,0.0
3780,repeatedly,9,0.0
3781,residential,1,0.0
3782,non-existent,2,0.0
3783,director-nozzle,1,0.0
3784,rimini,1,0.0
3785,leisurely,1,0.0
3786,lint,1,0.0
3787,uncovered,1,0.0
3788,horrible...sticky,1,0.0
3789,length,17,0.0
3790,x,1,0.0
3791,fullness,1,0.0
3792,vibrant,2,0.5267
3793,year's,1,0.0
3794,non-compact,1,0.0
3795,log,2,0.0
3796,unnecessarily,2,0.0
3797,temperature--just,1,0.0
3798,supple,1,0.0
3799,intuitive,5,0.0
3800,tt,1,0.0
3801,perform,1,0.0
3802,fair,32,0.3182
3803,saves,1,0.0
3804,d.b,1,0.0
3805,curly-girls,1,0.0
3806,wavy,83,0.0
3807,sparingly,2,0.0
3808,wall--right,1,0.0
3809,unbeatable,3,0.0
3810,à,1,0.0
3811,oval,2,0.0
3812,lightweight.<br,3,0.0
3813,clean,23,0.4019
3814,conventional,9,0.0
3815,hello,3,0.0
3816,friend's,7,0.0
3817,far.<br,5,0.0
3818,ritual,1,0.0
3819,tripple,1,0.0
3820,hot.<br,7,0.0
3821,chargeable,1,0.0
3822,spritz,1,0.0
3823,sense.<br,1,0.0
3824,entirely,9,0.0
3825,shu's,1,0.0
3826,goose,2,0.0
3827,flimsy--haven't,1,0.0
3828,appreciate.<br,1,0.0
3829,sink,3,0.0
3830,utilizan,1,0.0
3831,fluffier,1,0.0
3832,saturday,1,0.0
3833,type,3,0.0
3834,interested,13,0.4019
3835,snap,1,0.0
3836,dedicated,1,0.4588
3837,chomped,1,0.0
3838,ergonomically,5,0.0
3839,back.<br,1,0.0
3840,actualy,1,0.0
3841,i,3342,0.0
3842,process.<br,1,0.0
3843,fine.<br,3,0.0
3844,dim,1,0.0
3845,comparabe,1,0.0
3846,noticed,1,0.0
3847,gusto,1,0.0
3848,affordably,3,0.0
3849,life's,1,0.0
3850,later,77,0.0
3851,repusieran,1,0.0
3852,high(hot,1,0.0
3853,sporatically,1,0.0
3854,tj,1,0.0
3855,working---so,1,0.0
3856,stepdown,2,0.0
3857,overdue.<br,1,0.0
3858,pik,1,0.0
3859,well-made,7,0.0
3860,spacially-challenged,1,0.0
3861,hair,339,0.0
3862,quit,5,0.0
3863,ok..but,1,0.0
3864,smell,3,0.0
3865,nowhere,6,0.0
3866,blackbird,1,0.0
3867,neatly,12,0.34
3868,t-studio,3,0.0
3869,leave-in,4,0.0
3870,accessable,1,0.0
3871,handy.<br,2,0.0
3872,finger-styling,1,0.0
3873,sad,18,-0.4767
3874,seen.<br,1,0.0
3875,disappointing,22,-0.4939
3876,throw-away,1,0.0
3877,gfci,3,0.0
3878,"line,i",1,0.0
3879,stationary,2,0.0
3880,enough.lastic,1,0.0
3881,flak,1,0.0
3882,with......very,1,0.0
3883,hight,1,0.0
3884,frizzing,1,0.0
3885,frustrated,1,-0.5267
3886,year.<br,1,0.0
3887,abnormally,1,0.0
3888,third,90,0.0
3889,on.<br,1,0.0
3890,no-heat,2,0.0
3891,sceptic,1,-0.25
3892,disappointed,125,-0.4767
3893,etc,5,0.0
3894,pregnant,2,0.0
3895,powerful/hot,1,0.0
3896,counter-top,1,0.0
3897,uncontrollable,1,-0.3612
3898,toast,1,0.0
3899,lightbulbs,1,0.0
3900,ceramic/ionic,4,0.0
3901,course/curly,1,0.0
3902,tech,2,0.0
3903,straight.this,1,0.0
3904,winter.<br,1,0.0
3905,dryer...the,1,0.0
3906,unit-nite,1,0.0
3907,also<br,1,0.0
3908,faster....excellent,1,0.0
3909,"little,lightweight",1,0.0
3910,comfortable,96,0.5106
3911,notorious,1,-0.4404
3912,great!!<br,1,0.0
3913,utilitarian,3,0.0
3914,soo,2,0.0
3915,delivered,2,0.0
3916,re-ordered,1,0.0
3917,accurately,2,0.0
3918,finally,236,0.0
3919,love,3,0.6369
3920,unchanged.<br,1,0.0
3921,concentrated,11,0.0
3922,removeable,2,0.0
3923,resonable,1,0.0
3924,appropriately,2,0.0
3925,day-to-day,1,0.0
3926,frequently,24,0.0
3927,they'd,3,0.0
3928,etc....works,1,0.0
3929,powerful...high,1,0.0
3930,israel,1,0.0
3931,vertically,3,0.0
3932,en,2,0.0
3933,frivolous,1,0.0
3934,remotely,2,0.0
3935,mocorran,1,0.0
3936,birthday,5,0.0
3937,freida,1,0.0
3938,storage.<br,1,0.0
3939,aug,1,0.0
3940,lie,1,0.0
3941,miles-long,1,0.0
3942,well<br,2,0.0
3943,utmost,1,0.0
3944,at-home,2,0.0
3945,returnable,1,0.0
3946,healthier.<br,1,0.0
3947,subtle<br,1,0.0
3948,fold,10,0.0
3949,malaysian,2,0.0
3950,mid-back,8,0.0
3951,well.<br,10,0.0
3952,adequate.<br,3,0.0
3953,inevitable,2,0.0
3954,purely,2,0.0
3955,won't,17,0.0
3956,close.<br,1,0.0
3957,bulky,42,0.0
3958,paint,1,0.0
3959,zebra,1,0.0
3960,off.<br,2,0.0
3961,ooo,1,0.0
3962,spontaneously,1,0.0
3963,inner,3,0.0
3964,particularly,28,0.0
3965,dog's,1,0.0
3966,anyways...i've,1,0.0
3967,i'v,1,0.0
3968,dependable,10,0.0
3969,min,2,0.0
3970,claimed,1,0.0
3971,immediately,90,0.0
3972,flow,10,0.0
3973,compacted,1,0.0
3974,gradually,5,0.0
3975,product's,1,0.0
3976,that--it,1,0.0
3977,monstrous,1,0.0
3978,hot..<br,1,0.0
3979,cheap-y,1,0.0
3980,ideal,12,0.5267
3981,cooled,1,0.0
3982,“where,1,0.0
3983,advise,1,0.0
3984,dryer...a,1,0.0
3985,myall,1,0.0
3986,metallic,6,0.0
3987,approx,3,0.0
3988,use,13,0.0
3989,nuts,3,-0.3182
3990,operational,1,0.0
3991,similar,99,0.0
3992,high......while,1,0.0
3993,infrequently,3,0.0
3994,swivel,1,0.0
3995,tenth,1,0.0
3996,shampooed,1,0.0
3997,pervious,1,0.0
3998,variable,16,0.0
3999,under-served,1,0.0
4000,sorely,2,0.0
4001,effortless,1,0.0
4002,great--it's,1,0.0
4003,harshly,1,0.0
4004,normal,85,0.0
4005,thermal,8,0.0
4006,anita,1,0.0
4007,silkiness,1,0.0
4008,you!!<br,2,0.0
4009,really,1258,0.0
4010,european,17,0.0
4011,light..it,1,0.0
4012,greek,1,0.0
4013,some.this,1,0.0
4014,misleading!!!<br,1,0.0
4015,performing,1,0.0
4016,curlie,1,0.0
4017,new,513,0.0
4018,add,1,0.0
4019,advertise,2,0.0
4020,salon,24,0.0
4021,narrow,15,0.0
4022,over-sized,1,0.0
4023,outdated,1,0.0
4024,utilizado,1,0.0
4025,abroad,25,0.0
4026,possible.<br,1,0.0
4027,organized,2,0.0
4028,thick-course,1,0.0
4029,proberbly,1,0.0
4030,automatic,8,0.0
4031,wrongfully,1,0.0
4032,drywall,2,0.0
4033,however,379,0.0
4034,misleading,4,-0.4019
4035,twisty,1,0.0
4036,average...less,1,0.0
4037,out...my,1,0.0
4038,curl,2,0.0
4039,positive,47,0.5574
4040,mk-l,1,0.0
4041,toasty,2,0.0
4042,accustomed,2,0.0
4043,operating.<br,1,0.0
4044,puchased,1,0.0
4045,routine,5,0.0
4046,old-style,1,0.0
4047,wife's,14,0.0
4048,downstairs,1,0.0
4049,feature--it,1,0.0
4050,separae,1,0.0
4051,speeds:<br,1,0.0
4052,one!<br,2,0.0
4053,geat,1,0.0
4054,comapny,1,0.0
4055,once.<br,1,0.0
4056,understatement,1,0.0
4057,nicely!<br,1,0.0
4058,settings--hot,1,0.0
4059,straight.<br,1,0.0
4060,didn’t,1,0.0
4061,purchase...so,1,0.0
4062,flammable,2,0.0
4063,non-working,1,0.0
4064,wobbly,1,0.0
4065,hair-conditioning,1,0.0
4066,wish,65,0.4019
4067,down.<br,1,0.0
4068,hsi,1,0.0
4069,trusted,3,0.4767
4070,accessible,3,0.0
4071,own,147,0.0
4072,crank-up,1,0.0
4073,likely,29,0.0
4074,well-built,4,0.0
4075,frizzy.<br,3,0.0
4076,k-pak,1,0.0
4077,issue-<br,1,0.0
4078,great--just,1,0.0
4079,upside,9,0.0
4080,teen,6,0.0
4081,br>powerful,1,0.0
4082,portable<br,1,0.0
4083,extraordinarily,2,0.0
4084,"lot,(like",1,0.0
4085,"dryer's,the",1,0.0
4086,pricey,10,0.0
4087,bed,4,0.0
4088,crushed,1,-0.4215
4089,separately,8,0.0
4090,neutral,6,0.0
4091,defrizz,1,0.0
4092,fire.<br,2,0.0
4093,ends.<br,1,0.0
4094,authorised,1,0.0
4095,directed,4,0.0
4096,reassemble,1,0.0
4097,feels,10,0.0
4098,weight--it,1,0.0
4099,obnoxious,7,-0.4588
4100,dial,2,0.0
4101,honor,1,0.4939
4102,frizzy,179,0.0
4103,re-stock,1,0.0
4104,perfect,386,0.5719
4105,thumb-knob,1,0.0
4106,forever,94,0.0
4107,exclent,1,0.0
4108,recoiled,1,0.0
4109,reall,1,0.0
4110,comfortably,19,0.4215
4111,lush,1,0.0
4112,pliable,1,0.0
4113,makeup-friendly,1,0.0
4114,obviously,27,0.0
4115,top-performing,1,0.0
4116,magnificent,2,0.5994
4117,working,2,0.0
4118,agaqinst,1,0.0
4119,gotta,2,0.0
4120,delighted,1,0.5106
4121,typical,19,0.0
4122,french,2,0.0
4123,deal,1,0.0
4124,some)<br,1,0.0
4125,lovely,10,0.5859
4126,inexplicably,2,0.0
4127,clutter-free,1,0.0
4128,fourth,7,0.0
4129,led,7,0.0
4130,buy-dangerous,1,0.0
4131,woefully,1,-0.4019
4132,hot...too,1,0.0
4133,insane,1,-0.4019
4134,non-professional,3,0.0
4135,teenage,1,0.0
4136,in-expensive,2,0.0
4137,grippy,5,0.0
4138,well,1447,0.2732
4139,mnay,1,0.0
4140,unscathed,1,0.0
4141,icky,1,0.0
4142,semiprecious,1,0.0
4143,emails.<br,1,0.0
4144,gfci-type,1,0.0
4145,almost-soft,1,0.0
4146,sudddenly,1,0.0
4147,eleven,1,0.0
4148,shine,21,0.0
4149,globalized,1,0.0
4150,hazardous,5,0.0
4151,maybe,175,0.0
4152,hooded,3,0.0
4153,horrid,1,-0.5423
4154,lengthy,4,0.0
4155,oily,9,0.0
4156,surprised.....this,1,0.0
4157,set-up,1,0.0
4158,necessarily,14,0.0
4159,toooooooo,1,0.0
4160,fold-able,4,0.0
4161,compatible,4,0.0
4162,b-day,1,0.0
4163,customer-centric,1,0.0
4164,and<br,2,0.0
4165,rediculously,1,0.0
4166,thickness,1,0.0
4167,kelly,1,0.0
4168,inherent,1,0.0
4169,fingernail,1,0.0
4170,mysterious,1,0.0
4171,cross,1,0.0
4172,bushy,2,0.0
4173,barrel)...my,1,0.0
4174,hair-dryer,1,0.0
4175,sleep.<br,1,0.0
4176,semi-embarrassed,1,0.0
4177,very-thick,1,0.0
4178,xtava,8,0.0
4179,patience,1,0.0
4180,unit<br,2,0.0
4181,lay,2,0.0
4182,made<br,1,0.0
4183,pain)<br,1,0.0
4184,wildly,2,0.0
4185,longer.<br,2,0.0
