,review_id,good,new,perfect,easy,great,never,negative,bad,dead,horrible
1158,RCSMFVK2G2Q6D,not,not,not,not,not,not,not,not,not,not
1159,R3S4HTKOYP45FX,not,not,in,not,not,not,not,not,not,not
1160,R2T3LD6J8GJ5UG,in,not,not,in,in,not,not,not,not,not
1161,R32ZEE4P94OBFO,not,not,not,in,in,not,not,not,not,not
1162,R2WMKW6SM2XL81,not,in,not,not,not,not,not,not,not,not
1163,R1QLGV9K99571E,not,not,not,not,not,not,not,not,not,not
1164,R33202RA30C03Y,not,not,not,in,not,not,not,not,not,not
1165,R1NZWT7QI4WFH1,in,not,not,in,not,in,in,not,not,not
1166,R37ZTWMW2DFB6H,not,in,not,not,not,in,not,in,not,not
1167,R179KKSGU4XNV6,not,in,not,not,not,not,not,not,not,not
1168,R1EGJ6HTR9CPCI,not,not,not,not,not,not,not,not,not,not
1169,R1K3UN9JIQ0PPS,not,in,not,not,not,not,not,not,not,not
1170,RUWM9V6OFBXHN,not,not,not,not,in,not,not,not,not,not
1171,R2A7SAHUN8GM9S,not,not,not,not,not,not,not,not,not,not
1172,R3BWE5N135P48,not,not,in,not,in,not,not,not,not,not
1173,R3VGAWX291HIJO,not,not,in,not,not,not,not,not,not,not
1174,R24CQ832WK2GF0,in,not,in,not,not,not,not,not,not,not
1175,RSBMZIIFI0ZXA,not,in,in,not,not,not,not,not,not,not
1176,R2TLD2K8FW73YZ,in,in,not,not,not,not,not,not,not,not
1177,R2LICHXRAO7O41,not,not,not,not,not,not,not,not,not,not
1178,R3TLT4TETUGFOC,not,in,not,not,not,not,not,not,not,not
1179,R37BWUFFI1MHKU,not,not,not,not,in,not,not,not,not,not
1180,RDO858466SV83,not,not,not,not,not,not,not,not,not,not
1181,R11TAJZQFBSQQE,not,not,not,not,not,not,not,not,not,not
1182,R1TWLCQSI2KT9X,not,not,in,not,not,not,not,not,not,not
1183,R1B2D6V1CK5CK1,not,not,not,not,in,not,not,not,not,not
1184,RX2C8GV8PQDAQ,not,in,not,not,not,not,not,not,not,not
1185,R3DKT78AELIKFS,not,not,in,in,not,not,not,not,not,not
1186,RAT80BXFH79U9,not,not,not,not,in,not,not,not,not,not
1187,R14ND2AEZNF02M,not,not,not,not,in,not,not,not,not,not
1188,R2FMTM9I4UU4OS,not,not,not,not,not,not,not,not,not,not
1189,R15W2RQKSYZG0Q,not,in,not,not,not,not,not,not,not,not
1190,RCJC9XHW9A6TG,in,not,not,not,not,not,not,not,not,not
1191,R1P533K0BHNL2A,not,not,not,not,not,not,not,not,not,not
1192,RBA920XPLL95R,not,not,not,not,in,not,not,not,not,not
1193,R28IK8FMRFI06M,not,not,in,not,in,not,not,not,not,not
1194,R3IHOUHN0XQQYK,not,not,in,not,not,in,not,not,not,not
1195,R3AZNMFSZ6IC7N,in,not,not,in,in,not,not,in,not,not
1196,RVFRMNN0EDRMN,not,not,not,not,not,not,not,not,not,not
1197,RA7XKFQRPN13R,in,not,not,not,in,not,not,in,not,not
1198,R1TQUKEMMCII23,not,in,not,not,not,not,in,not,not,not
1199,R271ANGBHHEBVW,not,not,not,not,not,not,not,not,not,not
1200,R2GIM1ZIOXCTFA,not,not,not,not,not,not,not,not,not,not
1201,R3FYF3LK73414F,not,not,not,not,not,not,not,not,not,not
1202,R1SY7MOAMI8L7M,not,not,in,not,not,not,not,not,in,not
1203,R2F1LYDHONWUZF,not,not,not,not,not,not,not,not,not,not
1204,ROFN2O4JXZNJ1,not,not,in,not,not,not,not,not,not,not
1205,R1F6GIY8TY8NKY,not,not,not,not,not,not,not,not,not,not
1206,R21DTW0OLOUKBV,not,not,not,not,not,not,not,not,not,not
1207,R34DATUDQS89F0,not,not,not,not,not,not,not,not,not,not
1208,R17S69KWQIU0LU,not,not,not,not,not,not,not,not,not,not
1209,R1QC59ZIODDVKT,not,not,not,not,not,not,not,not,not,not
1210,R3F5HV0O5VW4T5,in,not,not,not,not,not,not,not,not,not
1211,R2V0LJP444IDKV,not,not,not,not,not,not,not,not,not,not
1212,R32U91EJEO052Q,not,not,not,not,not,in,not,not,not,not
1213,R1YH3TSRTTJRE1,not,not,not,not,not,not,not,not,not,not
1214,R144OWZGOF24GD,in,not,not,in,in,not,not,not,not,not
1215,R1AVCWG0R65CS3,not,not,not,not,not,not,not,not,not,in
1216,R35KYEAK52C86D,not,in,not,not,not,not,not,not,not,not
1217,RXYYKMNCLN3KC,not,not,not,not,in,not,not,not,not,not
1218,RG92PDW17TT5K,not,not,not,not,not,not,not,not,not,not
1219,R1ST18ZX87TCS4,not,not,not,not,in,not,not,not,not,not
1220,R3MHYSFIDE9OBA,in,not,not,in,in,not,not,not,not,not
1221,R1V5CSPGKNAHW4,in,not,not,not,not,not,not,not,not,not
1222,R23WCVAV7EM3FD,not,in,in,not,in,not,not,not,not,not
1223,R5I5M2YR4HMBQ,not,not,not,not,in,not,not,not,not,not
1224,RT0X30TTOWOKR,not,not,in,not,not,not,not,not,not,not
1225,R2KK7SHPB884VA,not,not,not,not,not,not,not,not,not,not
1226,R3P3ZBEWATNQCI,not,in,not,not,not,not,not,not,not,not
1227,R9L2L50HQOYX,not,not,not,not,in,not,not,not,not,not
1228,R2V5KBS7C4QI2Z,in,not,not,not,not,not,not,not,not,not
1229,RS7XXF9HJL3LE,in,in,in,not,not,not,not,not,not,not
1230,R3VAUXX7QJXIYQ,not,not,not,not,not,not,not,not,not,not
1231,R2H9QO531PGK4E,not,not,not,not,not,not,not,not,not,not
1232,R2MM0SFZ3M8HL6,not,not,not,not,not,not,not,not,not,not
1233,R1VG9FEKW0Z4TO,not,not,not,not,not,not,not,not,not,not
1234,R130F6ZWZIWVN2,in,not,not,in,not,not,not,not,not,not
1235,R3CCM892QC5JCA,in,not,not,not,in,not,not,not,not,not
1236,R19O01AHUOPP5H,in,in,not,not,not,not,not,not,not,not
1237,RZV2OHYHB78PT,not,in,in,not,in,not,not,not,not,not
1238,R2S1OAPMCZBGLV,not,not,not,not,not,not,not,not,not,not
1239,R3LQ7JPKBZ9X7O,not,in,not,not,not,not,not,not,not,not
1240,R31DOL0E9JQQOZ,not,not,in,not,not,not,not,not,not,not
1241,R2NJX8IB06HT8S,not,not,in,not,not,not,not,not,not,not
1242,R2AR00AJ7USE0B,not,not,not,not,not,not,not,not,not,not
1243,R33CN1MMFTSEEQ,not,not,in,not,not,not,not,not,not,not
1244,R387A2ZM3GISL0,not,not,not,not,not,in,not,not,not,not
1245,R2WJX6QPZ6FK6W,not,not,not,not,not,not,not,not,not,not
1246,R3H9D2B13FTSAV,not,not,not,not,not,not,not,not,not,not
1247,RDCZ8GWXSGK9S,in,not,not,not,not,not,not,not,not,not
1248,R2ZWA83HPTGNP0,not,not,not,not,not,not,not,not,not,not
1249,R1HHQGRVD30L7C,not,not,not,not,in,not,not,not,not,not
1250,R1642FH7DWV3GR,not,not,not,not,not,not,not,not,not,not
1251,RDL6U62MJU873,not,in,not,not,not,not,not,not,not,not
1252,R2RPZ97QTD2P5Q,not,not,not,not,in,not,not,not,not,not
1253,R2ZLCPS8IOBUPP,in,not,not,not,not,not,not,not,not,not
1254,R3P8PBWAZYC3OE,not,not,not,not,not,not,not,not,not,not
1255,R1IL3610LIPDOF,not,not,not,not,not,not,not,not,not,not
1256,R3IDDNQ4K9D2C6,not,not,not,not,not,not,not,not,not,not
1257,R3C2TYCHFD7HZM,not,in,not,not,in,in,not,not,not,not
1258,R18WF5TNVQ2B1D,in,in,not,in,not,in,not,not,not,not
1259,RJ7OIUICUZBSO,not,in,not,in,not,not,not,not,not,not
1260,RNXM3T0RRX6C8,in,in,not,not,not,not,not,not,not,not
1261,R1B2PL2TTUVSP,in,not,in,not,not,not,not,not,not,not
1262,R3SLHIN4AAJQN2,not,not,not,not,in,not,not,not,not,not
1263,R34WDZC6E3J74T,not,not,not,not,not,not,not,not,not,not
1264,RKNPXA0RWXMNN,not,in,not,not,not,not,not,not,not,not
1265,R35EGJHT2U3US1,not,in,not,not,in,not,not,not,not,not
1266,R11S2CWZC3YA1C,not,not,not,not,not,not,not,not,not,not
1267,RPVDK2KFZW6J8,not,not,not,not,not,not,not,not,not,not
1268,R3MIOPG9F4SJTZ,not,in,not,not,in,not,not,not,not,not
1269,R3RRIIKPJ38WF4,not,in,in,not,in,not,not,not,not,not
1270,R1VC6RBEQY5MTE,not,in,in,not,not,not,not,not,not,not
1271,R1E49ZQCO10AV4,not,not,not,not,not,not,not,not,not,not
1272,R5JXAJDVTP6T5,not,in,not,in,not,not,not,not,not,not
1273,R25WP0MC9XAGL4,not,not,not,not,not,not,not,not,not,not
1274,R13H3VK4P61J3F,not,not,not,not,not,not,not,not,not,not
1275,RDJ4INZUT08EH,not,not,not,not,not,not,not,not,not,not
1276,RA9X2WNLFN7HB,not,not,in,in,not,not,not,not,not,not
1277,RVP3G9XXKOE0U,not,in,not,not,not,not,not,not,in,not
1278,R3B796T7QR95MG,not,not,not,not,not,not,not,not,not,not
1279,R1RY36ZKI7MNE5,not,in,not,not,not,not,not,not,not,not
1280,RKBT6Z513YZ1P,not,in,not,not,not,not,not,not,not,not
1281,RJ9J1SSBL4TX,not,not,not,not,not,not,not,not,not,not
1282,R235JS7JVCGRYJ,in,not,in,not,not,not,not,in,not,not
1283,RF64XU0Q9SSI7,not,not,in,not,not,not,not,not,not,not
1284,RBUHOIPGCIIUV,not,not,not,not,in,not,not,in,not,not
1285,R2Q3MG9GMDSSPD,not,not,not,not,not,not,not,not,not,not
1286,R1BCIXJI33ZW0D,not,not,in,not,not,not,not,not,not,not
1287,RK4304EVK0OHA,in,in,not,not,not,not,not,not,not,not
1288,R3LARHXW38MIJN,not,not,not,not,not,not,not,not,not,not
1289,R9PKHPUR6D6QJ,not,not,not,not,in,not,not,not,not,not
1290,R2DI0SNJ4HR5IQ,not,not,not,not,not,not,not,not,not,not
1291,R1BAMRB7EEGCM6,not,not,not,not,not,not,not,not,not,not
1292,RTJBMSXQRTB2P,not,not,not,not,not,not,not,not,not,not
1293,R35CPZSQEQ1QJW,in,not,not,in,in,not,not,not,not,not
1294,RUXOSU76EWIC1,not,not,not,not,not,not,not,not,not,not
1295,R1ZX2C6HDN8UL7,not,in,in,not,in,not,not,not,not,not
1296,R3LOP36H9WFPJO,not,not,not,not,not,not,not,not,not,not
1297,R11ERE4IAD6JZD,not,in,not,not,not,not,not,not,not,not
1298,R3OIGVEO49MK81,in,in,not,not,not,not,not,not,not,not
1299,R1LH8X2I1A9VHX,not,not,not,not,not,not,not,not,not,not
1300,R28FDEGAUJI8P9,not,in,in,not,not,not,not,not,not,not
1301,R2Z27LHSVH6USK,not,not,not,not,not,not,not,not,not,not
1302,R3LQMIISQUAJ68,not,not,in,in,not,not,not,not,not,not
1303,R3P2HZTGHR0RAO,not,not,not,not,not,not,in,not,not,not
1304,R22H1MQZ3YQPR1,not,not,not,not,not,not,not,not,not,not
1305,R700KF525RJF6,not,in,not,not,not,not,not,not,not,not
1306,R2A8J0U92HX2QH,not,not,not,not,in,not,not,not,not,not
1307,RDFEL2E2ULFCQ,in,not,not,not,not,not,not,not,not,not
1308,R1BVH9DPTM166R,not,not,not,in,not,not,not,not,not,not
1309,R1M5NC4XORAEMS,in,not,not,not,not,not,not,not,not,not
1310,R3BHX8W8UL1U6I,not,not,not,not,not,not,not,not,not,not
1311,R3VSQLV3OCMIL9,in,in,not,not,in,not,not,not,not,not
1312,R2FENI4Z4G2941,in,not,not,not,not,not,not,not,not,not
1313,R2V7C3ABUZO3PV,not,not,not,not,not,not,not,not,not,not
1314,R3KI5UUNQPN8KT,not,not,not,not,not,not,not,not,not,not
1315,R3C1NHTNVGTACH,in,not,not,not,not,not,not,not,not,not
1316,R2KQAPISRV984G,not,not,not,not,not,in,not,not,not,not
1317,R1DMA5S5JULBVD,not,in,not,not,not,not,not,in,in,not
1318,R11GVNJD2MS4FF,not,not,not,not,not,not,not,not,not,not
1319,R2RCH8XDFOH0VN,not,not,not,not,not,not,not,not,not,not
1320,REKJYIXNFCUML,not,in,not,not,not,not,not,not,not,not
1321,R2GMLIROXE3WZU,not,not,not,not,not,in,not,not,not,not
1322,R12VHG0778DMSO,not,not,not,not,not,not,not,not,not,not
1323,RGJX3P014D186,not,not,in,not,not,not,not,not,not,not
1324,R2CBWI7SLDHOO6,not,not,not,not,not,not,not,in,not,not
1325,R27AQQ8O2JCTBB,not,not,not,not,not,not,not,not,not,not
1326,R1KAMZT6RMV4CY,not,not,not,not,not,not,not,not,not,not
1327,R1X02ST4COC86D,not,in,not,not,not,not,not,in,in,not
1328,RUFCTBKSIA9YD,not,not,not,in,not,not,not,not,not,not
1329,R20RQ36UI9SOR9,not,not,not,not,not,not,not,not,not,not
1330,RPNVFBHCOTMDZ,not,in,not,not,not,not,not,not,not,not
1331,R8BCLWHC4IZ0E,not,in,not,not,not,not,not,not,not,not
1332,R8ZI7DSDATI00,not,not,not,in,not,not,not,not,not,not
1333,R68EZDL5YE4WU,not,in,not,in,not,not,in,in,not,not
1334,R15JI1MSZ3YJ3U,not,not,not,not,not,not,not,not,not,not
1335,RXB09OW6ZUMHL,not,not,not,not,not,not,not,not,not,not
1336,RBYJW1UTX38K6,in,in,not,not,not,in,not,not,not,not
1337,RL51NMYVV5X2D,not,not,not,not,not,not,not,not,not,not
1338,RJIWMS41AMX58,not,not,not,not,not,not,not,not,not,not
1339,R2AMIRBZTQE2SC,not,not,not,not,not,not,not,not,not,not
1340,R1G9AQRSLDNOOP,in,in,not,not,not,not,not,not,not,not
1341,R9QF077E38CKD,not,not,in,not,not,not,not,not,not,not
1342,R2U8N81M80OPIB,in,not,in,not,not,in,not,not,not,not
1343,R283HO77DKT9F1,not,not,not,not,not,not,not,not,not,not
1344,R34AXPEDF7UR6P,in,in,not,not,in,not,not,not,not,not
1345,R3U4M2Y7XCN888,not,not,not,not,not,not,not,not,not,not
1346,R32CHJUYLUZZKV,not,not,not,not,not,not,not,not,not,not
1347,R2YWU47I6SMF15,in,in,not,not,not,not,not,not,not,not
1348,RSLACSS98V7UK,not,not,not,not,not,not,not,not,not,not
1349,R325UFS9X6TMGC,not,not,not,not,not,not,not,not,not,not
1350,R1CEPCU6RUY59T,not,not,in,not,in,not,not,not,not,not
1351,R21MU2OQEORI07,in,in,not,not,not,not,not,not,not,not
1352,R113EINO6TIQ3,not,not,not,not,not,not,not,not,not,not
1353,RIL62U94Q2PZ0,not,in,not,not,not,not,not,not,not,not
1354,R2HDF0S73BNQF4,not,not,not,not,not,not,not,not,not,not
1355,R1SQE7FSD1CENT,not,not,not,not,not,in,not,not,not,not
1356,R2HX9DCCUWUM1C,not,not,not,not,in,not,not,not,not,not
1357,R3H72XMEJW59P8,not,not,not,not,in,not,not,not,not,not
1358,R2HIFM8W0IPSZ,not,not,not,not,not,not,not,not,not,not
1359,R3TZ3J1Z3SR6FC,in,not,not,not,not,not,not,not,not,not
1360,R3ALZ0B0M9AOK5,not,not,in,not,in,not,not,not,not,not
1361,R16B9696VPW8FU,not,not,in,not,in,not,not,not,not,not
1362,R36E1CQN5LKPP3,not,not,not,not,not,not,not,not,not,not
1363,R24MYKY0TSYHR9,not,in,not,not,not,not,not,not,not,not
1364,RXYC0IR1CCUV6,not,not,not,not,not,in,not,not,not,not
1365,R2IEPLL5EWYTUE,not,not,not,in,not,not,not,not,not,not
1366,R23BXXZ8AUWJFZ,not,not,in,not,not,not,not,not,not,not
1367,R3NC0MI55ILDUG,not,in,not,not,not,in,not,not,not,not
1368,R5XALZITEJ93Q,not,in,not,not,not,not,not,not,not,not
1369,R3P9F9Y1TYHBX2,in,not,not,in,not,not,not,not,not,not
1370,R3GZNUI4TG3JA6,not,not,not,not,not,not,not,not,not,not
1371,R1UVK1R7SOTDOL,not,not,not,not,not,not,not,not,not,not
1372,R1K7Z7LUEYYUR0,not,not,not,not,not,not,not,not,not,not
1373,RAVP18KG2JCL8,not,not,not,not,not,not,not,not,not,not
1374,R2GQ6O8D8LNRYT,not,not,not,in,not,in,not,not,not,not
1375,RBX4XMBSY964S,not,in,in,not,not,not,not,not,not,not
1376,R2RDYQE26D7F0I,not,in,not,not,not,not,not,in,not,not
1377,RW8G3PXZVE63J,not,not,not,not,not,not,not,not,not,not
1378,R22UOR74LPMBY,not,not,not,not,not,not,not,not,not,not
1379,R19NVDYA4RJTR5,not,not,not,not,in,not,not,not,not,not
1380,R2JIKN2Q84OGFG,not,not,not,not,not,in,not,not,not,not
1381,R1W5JYMZ6TIIJM,not,not,not,not,not,not,not,not,not,not
1382,R76STN0LUDKMH,not,in,not,not,in,not,not,not,not,not
1383,RSU114FJCMLYT,not,not,not,not,not,not,not,not,not,not
1384,R3RRRSYRHZXPRY,not,not,not,not,in,not,not,not,not,not
1385,R1IXI53QMLLDTN,not,in,not,not,not,not,not,not,not,not
1386,RDJRY4TTASP4M,not,not,not,not,not,in,not,not,not,not
1387,R726QI0KT1Z43,not,not,not,not,not,in,not,not,not,not
1388,RVMBNTPQKWE9K,not,not,not,not,not,in,not,not,not,not
1389,R2GMK5M08AIKJQ,not,not,not,not,not,in,not,not,not,not
1390,R1LLSY2ZA88II6,not,in,in,in,not,not,not,not,not,not
1391,R2A6O9GO0YYIKM,not,not,not,not,not,not,not,not,not,not
1392,R2NPORX6YHZFT7,not,not,in,not,not,not,not,not,not,not
1393,R14BYS1NUFRGLR,not,not,not,not,not,in,not,not,not,not
1394,R1B8IQ3L0OTYC3,not,in,not,not,not,not,not,not,not,not
1395,R2PHE7AQT59CMO,not,not,not,in,not,not,not,not,not,not
1396,R3ON4VTUNLWGMH,in,not,not,in,in,not,not,not,not,not
1397,RUYH7XJCMLJ0W,not,not,not,not,in,not,not,not,not,not
1398,RIPOD1BBKOD2V,not,not,not,in,not,not,not,not,not,not
1399,R3SNQEQE5UA5SH,not,not,not,not,not,not,not,not,not,not
1400,R2VIW68E4UY1P4,not,not,not,not,in,not,not,not,not,not
1401,R2HKXN33E8UNK6,not,in,not,not,not,in,not,not,not,not
1402,R3IPAG8OSIXV3G,not,in,not,not,not,not,in,in,not,not
1403,R353KZC7PX7IAO,not,not,in,not,not,not,not,not,not,not
1404,R2ZUTLNNXFQ8C,not,not,not,not,in,not,not,not,not,not
1405,R396U9YEA9H6JR,in,not,not,in,not,not,not,not,not,not
1406,RVF6011P8F0S5,in,not,not,not,not,not,not,not,not,not
1407,R2JT2S08RLJYJT,not,not,not,not,not,not,not,not,not,not
1408,R1LW6KD94VAY5Q,not,not,not,not,not,not,not,not,not,not
1409,R3LZOVXFNRZQOE,not,not,not,not,not,not,not,not,not,not
1410,R25WD5Q1Z0R5DD,not,not,not,not,in,not,not,not,not,not
1411,R33CS9Z0N76OB8,not,not,not,not,not,not,not,not,not,not
1412,R35VP4IV5DBPXN,not,in,not,not,not,not,not,not,not,not
1413,R2LM8M6TMQAHDK,not,not,not,not,not,not,not,not,not,not
1414,R26UQK5NZ7QJA9,in,not,not,in,not,not,not,not,not,not
1415,R3OTSS1QZ9J5FE,in,not,not,not,not,not,not,in,not,not
1416,R3E4PBDQSB0PT,in,in,not,not,not,not,not,not,not,not
1417,R35P21ZFQGHKUK,not,not,not,not,not,not,not,not,not,not
1418,RO922L76C2T5O,not,not,not,not,not,not,not,not,not,not
1419,R1G2MVCWGM2F8W,in,not,not,not,not,in,not,not,not,not
1420,R2KLFHCY7DEHB,not,not,not,not,not,in,not,not,not,not
1421,R3EGCQFK8ZMSVN,not,not,not,not,not,not,not,not,not,not
1422,R37XL57URTMPRR,not,not,not,not,not,not,not,not,not,not
1423,R3NM5YLRYM5AWY,not,not,not,in,not,not,not,not,not,not
1424,R3DTAGSZ8HL6XM,in,in,not,not,not,not,not,not,not,not
1425,R2UVLME8DQETYL,not,not,not,not,in,not,not,not,not,not
1426,RLDIAJ1VL92QH,not,not,not,not,not,not,not,not,not,not
1427,R1X8T78FKU091T,not,in,in,not,in,not,not,not,not,not
1428,R2OSDOMCSBWED5,not,in,not,not,not,not,not,not,not,not
1429,RKJSVE44CFEKW,in,not,not,not,not,not,not,not,not,not
1430,RSAKEBDJ2ZGCY,not,in,not,not,not,not,not,not,not,not
1431,RQQGPJS9TAZSY,not,in,not,not,not,not,not,not,not,not
1432,R1JAWIUKRXTCPD,not,not,not,not,not,not,not,not,not,not
1433,R3KI2OOWI12U3U,not,not,not,not,not,not,not,not,not,not
1434,R2RA7I4SWGEZL4,not,not,not,in,in,not,not,not,not,not
1435,RPU3C1ZQ5D8LF,not,not,not,not,in,not,not,not,not,not
1436,R2R629Q70Q6ARN,not,in,not,not,not,not,not,not,not,not
1437,R2285O38DIUTR9,not,not,not,in,in,not,not,not,not,not
1438,R28EE1FY9H5VEG,not,not,not,not,not,not,not,not,not,not
1439,R2RQBI0P8JM9UP,not,not,not,not,not,in,not,not,not,not
1440,R2EA64YUQFUC5H,not,not,not,not,not,not,not,in,not,not
1441,R3IQIT4OFB3CDS,not,in,not,not,not,not,not,in,not,not
1442,RXP3WWR0484EU,not,not,not,not,not,not,not,not,not,not
1443,R3DNW0HZBD6E2X,not,not,not,not,not,not,not,not,not,not
1444,R1AZ84P7R146LZ,not,not,not,not,not,not,not,not,not,not
1445,R9FHPJ11Q7A5,not,not,not,in,in,not,not,not,not,not
1446,R1FC7G92X5YT1H,in,not,not,not,not,in,not,not,not,not
1447,R2YNIJ3YRVHJ8N,not,in,in,not,not,not,not,not,not,not
1448,R3GPPNWEMQTJ4J,not,not,not,in,not,not,not,not,not,not
1449,R1SY8TEYLGYE64,in,not,not,not,not,not,not,not,not,not
1450,R2M1PH2TV3VFL5,not,in,not,not,not,in,not,not,not,not
1451,R19SEO470PK7MH,not,not,not,in,not,not,not,not,not,not
1452,RLBJA32PHKDVL,not,not,not,not,not,not,not,not,not,not
1453,R3FW8MFCX0XXTP,not,not,not,not,not,not,not,not,not,not
1454,R3EZAYO1346CK5,not,not,not,not,not,not,not,not,not,not
1455,R1QEJEZL48X2BH,not,not,not,not,not,not,not,not,not,not
1456,R1U4UEV73CGXII,not,not,not,not,in,not,not,not,not,not
1457,R4G1YB37B5M72,not,not,not,not,not,not,not,not,not,not
1458,R33FPFG5UCIT2S,not,not,not,not,not,not,not,not,not,not
1459,R1YFKON3QU98V2,not,not,not,in,in,not,not,not,not,not
1460,RJMI2WTM9VAK1,not,not,not,not,not,in,not,not,not,not
1461,R1V36F3Z4VLXMC,not,not,not,not,not,not,not,not,not,not
1462,R3PKECQZN7ZVUH,not,not,not,not,not,not,not,not,not,not
1463,R3OQWJN4KBBSK2,not,not,not,not,not,not,not,not,not,not
1464,R2O5E0PX802ZPI,not,not,not,not,not,in,not,in,not,not
1465,R2J1VC9LSS73U,not,not,not,not,not,not,not,not,not,not
1466,R1O9WK54KBAWEM,not,in,not,not,not,not,not,not,not,not
1467,R3JZE9CG32BIMC,in,not,not,in,not,not,not,not,not,not
1468,R16BWKZ270DEA6,not,not,not,in,not,not,not,not,not,not
1469,RSOWYDZ4AXDHX,not,in,not,not,not,not,not,not,not,not
1470,RVZJ8UQV6KZEZ,in,in,not,not,not,not,not,not,not,not
1471,R8LXYBDI2IM2S,not,in,not,in,in,not,not,not,not,not
1472,R2DB7ZMTQNX1F9,not,in,not,not,not,not,not,not,not,not
1473,R2K6BLHZFCD2U8,not,in,not,not,not,not,not,not,not,not
1474,RDV1CS5QSMZGY,not,in,not,not,not,not,not,not,not,not
1475,R3JT1Q06HSNG6O,in,in,not,in,in,not,not,not,not,not
1476,R2NFYOLO6IDY4H,not,not,not,not,not,not,not,not,not,not
1477,R37RMUXZRALWPX,in,in,in,not,in,not,not,in,not,not
1478,R1TCIRB69JDSSB,in,not,not,not,not,not,not,not,not,not
1479,R2CIH9SWU903L9,not,not,not,not,not,not,not,not,not,not
1480,RW6KWOQG3UODI,not,not,not,not,not,not,not,not,not,not
1481,R1Y9OXA2S9XMF0,not,not,not,in,not,not,not,not,not,not
1482,R1SM4CAB2LLXGF,not,not,in,not,not,not,not,not,not,not
1483,RK7AD3TY2U6CO,in,not,not,not,not,not,not,not,not,not
1484,RFMHOXF78KEBN,not,not,not,in,in,not,not,not,not,not
1485,RAK1CJC39CZP7,in,not,not,in,not,not,not,not,not,not
1486,R192SRIUNNV8UF,not,not,in,in,not,not,not,not,not,not
1487,RDC0R6VUGN6X3,not,in,not,not,not,not,not,not,not,not
1488,RDAU808VOPYNG,not,not,not,not,not,not,not,not,not,not
1489,R1OYE6P73MSWC4,not,not,not,not,not,in,not,in,not,not
1490,R3BOJIAC838HPU,not,not,not,in,not,not,not,not,not,not
1491,R1LN54OY5DXOUF,not,not,not,not,not,not,not,in,not,not
1492,RBRQSRDAU9FB0,in,not,not,not,not,not,not,not,not,not
1493,R20EH1OW11MTS7,not,not,not,not,not,not,in,not,not,not
1494,RKFZ7XR5SBVN2,not,not,not,not,not,in,not,in,not,not
1495,R1VYQHPI4EGEL,in,in,not,not,not,not,not,in,not,not
1496,R9S6HGRRCO1QK,not,in,not,not,not,in,not,not,not,not
1497,R19FVA0ES439CA,not,not,not,not,not,not,not,not,not,not
1498,R19HDFJK4MACV5,not,not,not,not,in,not,not,not,not,not
1499,R2RLW4VXXYQAMQ,not,in,not,not,not,not,not,not,not,not
1500,R2NRI88ZCWEPY7,not,not,not,not,not,not,not,not,not,in
1501,RVU9F2FUECJUX,not,not,not,not,not,not,not,not,not,not
1502,R1HFOUSMG6HYC5,not,not,not,not,not,not,not,not,not,not
1503,R19BTPP6X8JKEZ,not,in,in,not,not,not,not,not,not,not
1504,R10OTDHDIOE3EY,not,not,not,not,in,not,not,not,not,in
1505,R35RHWZRMTJF0S,not,not,not,not,in,not,not,not,not,not
1506,RS6KTP8VEPDY8,in,not,not,not,in,not,not,not,not,not
1507,RTLTBVA0PXIVH,not,not,not,not,not,not,not,not,not,not
1508,R1XZV2KY3RJDT4,not,not,not,not,not,not,not,not,not,not
1509,R1JXI2M0IJER4D,not,not,not,not,not,not,not,in,not,not
1510,R1UST0H9LWH9HJ,not,not,not,not,in,in,not,not,not,not
1511,R1WU5HNB2V5APZ,not,not,not,not,not,not,not,not,not,not
1512,RKFLH7IEMM6XA,not,not,not,not,not,not,not,in,in,not
1513,R1W8QP53FXH3PP,in,not,not,in,not,not,not,not,not,not
1514,R2UDAJRAPOD4F0,not,in,not,not,not,in,not,not,not,not
1515,R2P1ZW5FNLW7VA,not,not,not,not,not,not,not,not,not,not
1516,R1VF8GNGJWYO4P,not,not,not,not,not,not,not,not,not,not
1517,RWQ45I8N7CFTX,in,in,not,in,not,not,not,not,not,not
1518,R3CXVR9DUBRVVT,not,not,not,not,not,not,not,not,not,not
1519,R3SJB3YH4OKDNR,not,not,not,not,not,not,not,not,not,not
1520,R1TJS3S4PNHTQ2,not,not,not,not,not,not,not,not,not,not
1521,R3DKKKQBK23J5S,not,not,not,not,not,not,not,not,not,not
1522,R2TBVT37RO3NTE,in,not,not,in,not,not,not,not,not,not
1523,R2VXOQOAHZUJTW,not,not,not,not,not,not,not,not,not,not
1524,R19R3YDTIPG02C,not,not,not,not,not,not,not,not,not,not
1525,R24R0FWN1A87UI,in,not,not,not,not,not,in,not,not,not
1526,R12ELOSEBLNEXI,in,not,not,not,in,not,not,not,not,not
1527,RZTRUNZCK3H5J,in,not,not,not,not,not,not,not,not,not
1528,R3AZTVPFSG14YO,not,not,not,not,not,not,not,not,not,not
1529,R13PJOBGR8VBNK,not,not,not,in,not,not,not,not,not,not
1530,R2JORQ97Z1ZHVE,in,in,not,not,not,not,not,in,not,not
1531,R2HWGET42R8CIR,not,not,not,not,not,not,not,not,not,not
1532,R1058IT10ZEUI7,not,in,not,not,not,not,not,not,not,not
1533,RP7Q37N2HNLLS,in,not,in,not,not,not,not,not,not,not
